business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,place_id,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,photos,plus_code,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.304359, 'lng': 106.920303}, 'viewport': {'northeast': {'lat': -6.303070720107277, 'lng': 106.9216030298927}, 'southwest': {'lat': -6.305770379892721, 'lng': 106.9189033701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Kembang Sepatu,ChIJq5R2Ra6SaS4RLM6yz2rs1Lk,4.4,ChIJq5R2Ra6SaS4RLM6yz2rs1Lk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1497,"Jl. Pagelarang No.25, RT.7/RW.1, Lubang Buaya, Kota Jakarta Timur",{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107938368958162594804"">Rano Cahyawidi</a>'], 'photo_reference': 'AZose0kZYsLwiVnrMPRRhX2gUEARJYhZeRVLqhiPAWMrzjQ7sjbMqOjpugv62vB6oTMim7mCy6MG8KemKNBRj3iXeVPU-Z_FzMzwqeVLg3o3jCiPs2S4sSYSnPqNZcvPM0B041LfmpOdS7k9rjf7XnO0N7yYtlHWzlt7Zl3tsrStFwafB_oi', 'width': 3264}]","{'compound_code': 'MWWC+74 Lubang Buaya, East Jakarta City, Jakarta', 'global_code': '6P58MWWC+74'}",
OPERATIONAL,"{'location': {'lat': -6.3062187, 'lng': 106.9191254}, 'viewport': {'northeast': {'lat': -6.304845520107278, 'lng': 106.9204821798927}, 'southwest': {'lat': -6.307545179892721, 'lng': 106.9177825201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Empang ijo Rinto,ChIJKY3_yjWTaS4Rm_GMveYpCGU,5.0,ChIJKY3_yjWTaS4Rm_GMveYpCGU,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",3,"Jl. Bantar Jati Gg. Kiman 3, RT.1/RW.2, Setu, Kota Jakarta Timur",{'open_now': True},"[{'height': 4096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114801376612127154042"">A Google User</a>'], 'photo_reference': 'AZose0lBywG836v5Z4CS_KhyDxtTOgNC6z2QRwtS0v7flAZuK8HD2oQfxk7HPLFji0vNUQ6kASRs7lapU7sc9wVgnizlyuHboG-yZTF1HTWQUGmzuBhnAtP24kaQOiE4MUPYyDiSPdUOQol0wjQqk-UTOa0IEk1KBAX3Bq7NS_7QcQw3Yadn', 'width': 3072}]","{'compound_code': 'MWV9+GM Setu, East Jakarta City, Jakarta', 'global_code': '6P58MWV9+GM'}",
OPERATIONAL,"{'location': {'lat': -6.3055314, 'lng': 106.9191081}, 'viewport': {'northeast': {'lat': -6.304149120107278, 'lng': 106.9206326298927}, 'southwest': {'lat': -6.306848779892722, 'lng': 106.9179329701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amid fishing,ChIJtbZulJ-TaS4RIOMN-U0bCn4,5.0,ChIJtbZulJ-TaS4RIOMN-U0bCn4,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"1, Jl. Bantar Jati No.79, RT.1/RW.2, Setu, Kota Jakarta Timur",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102817902602621168088"">A Google User</a>'], 'photo_reference': 'AZose0lIK6c3PVJbV1ATk_YJpgFDt67fQCuqsrA5kR7BBD3f8VizxAsT7ZqoETSIjwNeXIGnWBoBdf7hvtzFW3i_vLxcFl4C1tP6PWHMW7pphcxCW72ezSQqhCpUqAc1z00g4G-qCUiRxW1nvu3Ua5BGcJiNuvbLcCSSOpxlaoGyJtBybmiw', 'width': 4160}]","{'compound_code': 'MWV9+QJ Setu, East Jakarta City, Jakarta', 'global_code': '6P58MWV9+QJ'}",
OPERATIONAL,"{'location': {'lat': -6.3051695, 'lng': 106.9039674}, 'viewport': {'northeast': {'lat': -6.303790520107278, 'lng': 106.9052920798927}, 'southwest': {'lat': -6.306490179892722, 'lng': 106.9025924201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,"Museum Hakka Indonesia, Taman Mini Indonesia Indah",ChIJCY-qyVHtaS4RCYfeEhGdPfg,4.7,ChIJCY-qyVHtaS4RCYfeEhGdPfg,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",191,"MWV3+WHG, RT.4/RW.2, Bambu Apus, East Jakarta City",{'open_now': True},"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108278287391624218669"">Muchamad Iqbal Arief</a>'], 'photo_reference': 'AZose0madKo8jo2I6VtHUqEhN6DgjpExMxL-d1sjAukaTwpBZHpVDosq_cY2phOF53ejL0Yzw6zpiOQpOBFPjVDjJ1LXhcF0vs_3tJc2qB9TjKMTjIUNCK47Ro6g83FxQdzW4uQpxy2fJfNceAGihnUgCj_G2CUvEOqwbZ_j5ANUDwayZO0v', 'width': 640}]",,
OPERATIONAL,"{'location': {'lat': -6.303353, 'lng': 106.9049733}, 'viewport': {'northeast': {'lat': -6.301839670107278, 'lng': 106.9060579798927}, 'southwest': {'lat': -6.304539329892722, 'lng': 106.9033583201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Listrik & Energi Baru TMII,ChIJCQh5EFHtaS4RAqA8KimAmY4,4.6,ChIJCQh5EFHtaS4RAqA8KimAmY4,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1109,"Area Tmii, Kramat Jati, Pinang Ranti, Kota Jakarta Timur",{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102006115625398861540"">Sigit Wahyono</a>'], 'photo_reference': 'AZose0nVx5aj6mDoEqsCsV5gfzldT4cLXIOELs1Sf6N7I4UnaTcTfWp5gjK5Y0lJTGUhWz8RNI7fhUKGSCAGfira9semFgmu6Dt9vQZlo3o0RymfQy5KYsW5_t1J48V8RpFFUEHMVacX6la1PBqtshxSeerPDKjxORempyd0M2GW_Nbrc9nO', 'width': 3264}]","{'compound_code': 'MWW3+MX Pinang Ranti, East Jakarta City, Jakarta', 'global_code': '6P58MWW3+MX'}",
OPERATIONAL,"{'location': {'lat': -6.3022181, 'lng': 106.9035726}, 'viewport': {'northeast': {'lat': -6.300871370107277, 'lng': 106.9049695798927}, 'southwest': {'lat': -6.303571029892721, 'lng': 106.9022699201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Indonesia Science Center (PP-IPTEK),ChIJYbuQ0FDtaS4RG3w5U9CbQ1E,4.5,ChIJYbuQ0FDtaS4RG3w5U9CbQ1E,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",4476,"Jl. Raya Tmii, RW.10, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117067971055250673906"">Bayuvita Indahyanti</a>'], 'photo_reference': 'AZose0ld-sTURRxIL4e12rdAgvtTQOY-XYtuJVguytSepm6TFpKlN4Mpkxz-dUXKrT1BpOuacrFO-UvozmVpx0Eh7QltRXm1Tip2Ti_AzywYQhv75uCWUpJ8-u_86vsU3PHHKc_8q5PnmUBah02tojCj6vrqLRPyWjsPCUv5xPQMcFAy5i04', 'width': 4160}]","{'compound_code': 'MWX3+4C Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MWX3+4C'}",
OPERATIONAL,"{'location': {'lat': -6.3164115, 'lng': 106.9132212}, 'viewport': {'northeast': {'lat': -6.315061670107279, 'lng': 106.9145710298927}, 'southwest': {'lat': -6.317761329892723, 'lng': 106.9118713701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Bhakti TNI,ChIJhbUEp8qSaS4R0SGBLKaeIy8,5.0,ChIJhbUEp8qSaS4R0SGBLKaeIy8,GOOGLE,"['museum', 'point_of_interest', 'establishment']",10,"MWM7+C7Q, Cilangkap, East Jakarta City",{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111195310148614420347"">bravo vill</a>'], 'photo_reference': 'AZose0mMRarpMCwD7_EPD8YpCmCMJdclh4iUDCBh1UIjuTHuS0tRw-DY8J_bMZOIYqFVo54Gs6JaI9o8EUROEaPfkaArra57UzKhRZ-m_ySRXBVbVC2vkeL5JOuXEBKGM2_9LYs9mr4AIeXIrxAdUITK7IUunIbvOsvMexD0m1iogVXHN12j', 'width': 4032}]",,
OPERATIONAL,"{'location': {'lat': -6.303347, 'lng': 106.9044061}, 'viewport': {'northeast': {'lat': -6.301877720107278, 'lng': 106.9057173298927}, 'southwest': {'lat': -6.304577379892722, 'lng': 106.9030176701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/movies-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/movie_pinlet,Teater 4DX / 5D Museum Listrik,ChIJt3OBVLntaS4RWFBdV2V2G40,4.4,ChIJt3OBVLntaS4RWFBdV2V2G40,GOOGLE,"['movie_theater', 'point_of_interest', 'establishment']",10,"MWW3+MQ6, Ceger, East Jakarta City",,"[{'height': 800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103085801497113521584"">A Google User</a>'], 'photo_reference': 'AZose0mxbOi81Ra63EWCLxLNprtbjPPPW9P4f2-fIWR4EdNp_r6h5XXBjn38W_LOgMPwHaocrMzmRv3acpDpv8LF6lZJg4ceEayoQ5uoSot_68JzFAnZqwJSWdm5Ca5W6CyDFFaQLPV0unO36vcgdbd6UXlhwfiYivTq-1XYd9S_aKcP4WC3', 'width': 1200}]",,
OPERATIONAL,"{'location': {'lat': -6.3056044, 'lng': 106.894891}, 'viewport': {'northeast': {'lat': -6.304132670107278, 'lng': 106.8964372798927}, 'southwest': {'lat': -6.306832329892722, 'lng': 106.8937376201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Taman Akuarium Air Tawar TMII,ChIJ_-0x3lvtaS4R__CRKurhua4,4.5,ChIJ_-0x3lvtaS4R__CRKurhua4,GOOGLE,"['tourist_attraction', 'aquarium', 'point_of_interest', 'establishment']",3086,"Jl. Taman Mini Indonesia Indah No.Raya, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 842, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117673251466789026909"">Fadil Aziz</a>'], 'photo_reference': 'AZose0kHCxxXFFYKVXt_W-g91aaodxn3HaOFF-D726H5fN5y4uGBP92jEOTPyNYtUkYcsihn8y5JtTCerjmoIh9xRm9vbnxY6BEFumzr19TTWyyen_Cgz4zzb8ryMQ-eFxtBDJ13szTtQIdKR7QkT0wzXEEUq1MXszRdSQCyb0wvmEDhAVwm', 'width': 1500}]","{'compound_code': 'MVVV+PX Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MVVV+PX'}",
OPERATIONAL,"{'location': {'lat': -6.3025156, 'lng': 106.8944388}, 'viewport': {'northeast': {'lat': -6.301165020107278, 'lng': 106.8957439298927}, 'southwest': {'lat': -6.303864679892722, 'lng': 106.8930442701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anjungan Jawa Barat,ChIJGXrRMO7taS4RZ_RGh6YCgus,4.5,ChIJGXrRMO7taS4RZ_RGh6YCgus,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",673,"MVWV+XQW, Ceger, East Jakarta City",,"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102619298032932677638"">Ade Setyawan</a>'], 'photo_reference': 'AZose0l9gBArmp4dx3iT8YtVXZbAjHAaK14zX5LF2j-WZJIQhRBxQraGITismViNkTDcxxATrQZqO15I7qtzhjWsmxNXdNiSpNcSJLBhGO94fAKflz8tMX7RSo3pDF-XdAmCEiRqWVhe4USMJKt6D3pbpeGVYkVx6udqr839-9w1rmFk_017', 'width': 1080}]",,
OPERATIONAL,"{'location': {'lat': -6.299599, 'lng': 106.8948577}, 'viewport': {'northeast': {'lat': -6.298392570107278, 'lng': 106.8962112798927}, 'southwest': {'lat': -6.301092229892722, 'lng': 106.8935116201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,SkyWorld Indonesia,ChIJGcVRIFntaS4Rg0reru4R0Kk,4.4,ChIJGcVRIFntaS4Rg0reru4R0Kk,GOOGLE,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",1990,"Taman Among Putro Skyworld Indonesia, Jl. Taman Mini Raya, RT.1/RW.10, Lubang Buaya, Kota Jakarta Timur",{'open_now': True},"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102145814291877137412"">deny zafa</a>'], 'photo_reference': 'AZose0nQMEuam7-K2ju4u4RV_E8yJM9g0WQPCDIaVsdvjlAwUEQzEwg-ulmyMO9ke5t6YCbW83NOVx6xNH_CrFcviGRhkO7BtOZxWQqh0X8uQp7tiVko9lSCL13y1RrwZnVW18PGtkbc00RmBQbR-OaVi-mXjrWeAqywjYUgudj80wbWYcXE', 'width': 4608}]","{'compound_code': 'PV2V+5W Lubang Buaya, East Jakarta City, Jakarta', 'global_code': '6P58PV2V+5W'}",
OPERATIONAL,"{'location': {'lat': -6.3042341, 'lng': 106.8925631}, 'viewport': {'northeast': {'lat': -6.302615020107277, 'lng': 106.8947447}, 'southwest': {'lat': -6.305314679892721, 'lng': 106.8918359}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dinosaur Adventure,ChIJKx4gZ1ztaS4RRaCY9BE61Ic,4.6,ChIJKx4gZ1ztaS4RRaCY9BE61Ic,GOOGLE,"['amusement_park', 'tourist_attraction', 'museum', 'park', 'point_of_interest', 'establishment']",2983,"Area Tmii, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109066027744024084937"">Nur Fitri Emilia</a>'], 'photo_reference': 'AZose0nEcQzjXVidDu7L6yJItvplEecFJD7PWZsCxvkbrpzBFXG-Bd9UKPeUUXbeho6eZLKpWmTj9MbJi_QZ0Qdrh-vFlsckE5guGb9-EbCxU8rUBARUsLw53hsnsiHRMFxbW58bOKt0p8a4wj9umNrPkSg-YZ5JsfOXnucJ80O1QjRpUdUX', 'width': 2992}]","{'compound_code': 'MVWV+82 Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MVWV+82'}",
OPERATIONAL,"{'location': {'lat': -6.3197313, 'lng': 106.8962806}, 'viewport': {'northeast': {'lat': -6.318222520107277, 'lng': 106.8975457798927}, 'southwest': {'lat': -6.320922179892721, 'lng': 106.8948461201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pemancingan Rino wengi,ChIJYZ4DVAbtaS4R6QzYb33_KmE,5.0,ChIJYZ4DVAbtaS4R6QzYb33_KmE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",1,"MVJW+4G2, RT.5/RW.1, Bambu Apus, East Jakarta City",{'open_now': False},"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117434793975531951778"">A Google User</a>'], 'photo_reference': 'AZose0lGWM_vycjq87co1BceRjGXXtKnu8GLCKQZOLMnkOpbk-rka95RltKJ89YKneByLsC28eloiTt8uxFERRoX1TkFU4nFOHuK3OYFeiukm8p2MbokaRZHXm79L4nXXz0E08ENss1U4BW1FzOco_RPSZdRxrIduqioYTkuRvaQM9EjbdpQ', 'width': 1080}]",,
OPERATIONAL,"{'location': {'lat': -6.3027396, 'lng': 106.8963889}, 'viewport': {'northeast': {'lat': -6.301299420107277, 'lng': 106.8977383798927}, 'southwest': {'lat': -6.303999079892721, 'lng': 106.8950387201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Special Region of Yogyakarta Pavilion,ChIJ72XMw1vtaS4RlOw6jq0MHxs,4.5,ChIJ72XMw1vtaS4RlOw6jq0MHxs,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",598,"MVWW+WH6, Jalan Raya Taman Mini, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118378139083101292845"">Muhammad Farhan</a>'], 'photo_reference': 'AZose0m4MF6e4mFttIGeENa_NfPtuWkWB0gzr4Aaw1aSlDIZJtQyLvrKml7swEndgdUdppD50uxjx6vbrthfX1PvOsHLWhWlBlc68c9VveyHQw_Oh-3fLaZILVhPx2dTievJvBZa4ry74mfLawQPkwZNomue3538zsAzUNxLONvH6q17LiB3', 'width': 4000}]",,
OPERATIONAL,"{'location': {'lat': -6.2992176, 'lng': 106.8993671}, 'viewport': {'northeast': {'lat': -6.297811670107277, 'lng': 106.9007174798927}, 'southwest': {'lat': -6.30051132989272, 'lng': 106.8980178201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,TMII Anjungan Papua Barat,ChIJEQIiDcHtaS4Ro236ZUt_Mcc,5.0,ChIJEQIiDcHtaS4Ro236ZUt_Mcc,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",4,"PV2X+8P9, Jl. Malaka, Cipayung, Kota Jakarta Timur",,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111860176385074594819"">A Google User</a>'], 'photo_reference': 'AZose0mGEVzTStWY-MUfg5fmozFp3Oh7rbKsMQdmL6sP7FShG9KTt2jV66WpRsTjel5OIOUit_V10crEcDF20OwaxXe4LzC6U6B1k2uD2tlCmVEzFY08trYPzTQxj4D5QgT2SOkAY9xrHoFZh2kZ0536TnILk20o1m3g6XcntDgu9Afp5HJo', 'width': 720}]",,
OPERATIONAL,"{'location': {'lat': -6.3012647, 'lng': 106.9015819}, 'viewport': {'northeast': {'lat': -6.299741470107278, 'lng': 106.9030493298927}, 'southwest': {'lat': -6.302441129892721, 'lng': 106.9003496701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anjungan Papua,ChIJNezaSFftaS4RMqjRhr68PNE,4.6,ChIJNezaSFftaS4RMqjRhr68PNE,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",429,"Jl. Taman Mini Indonesia Indah, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117012656714712990701"">adi putra</a>'], 'photo_reference': 'AZose0l9ytrgCi1Xd63K-6tywk8qUTMpChpIhQ44vWDNkKpdmKPNoYR0XJ1udRlH4F3Zc4NNJQzJzxey2_ApaH3RttaOl028X77BqjaeC82x45v2UIPcveP2ozjllq67yubTrKen9cpC4E6e50veaDu4JVtLdzCO5xfNogZMpWuQ9z_2c5Tr', 'width': 4208}]","{'compound_code': 'MWX2+FJ Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MWX2+FJ'}",
OPERATIONAL,"{'location': {'lat': -6.3031716, 'lng': 106.8954881}, 'viewport': {'northeast': {'lat': -6.302080170107278, 'lng': 106.8969718298927}, 'southwest': {'lat': -6.304779829892722, 'lng': 106.8942721701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Central Java Pavilion,ChIJ4Smwk1vtaS4Rc5b4KRX0rkc,4.6,ChIJ4Smwk1vtaS4Rc5b4KRX0rkc,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1901,"MVWW+P5Q, Jl. Taman Mini Indonesia Indah, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100881960860267203901"">Martin Deo</a>'], 'photo_reference': 'AZose0nin8YJYvHOPwokLdLK95g7_EQFy_sT4PvzPYCJNvc-VXDBlVeUMHd1Fc26Eam9HdErvlfpFe9msyp2xNqVEg8XoFgvksF_wnkBCcnFHZ5OUzhsc6BKGtzL5oe2r2qiDAji5BH4fJnddwNN7o7jm6SmXiowD5uNI6nlkLcMaj1BBmMd', 'width': 4160}]",,
OPERATIONAL,"{'location': {'lat': -6.3153475, 'lng': 106.8986678}, 'viewport': {'northeast': {'lat': -6.313956670107277, 'lng': 106.9000186798927}, 'southwest': {'lat': -6.316656329892721, 'lng': 106.8973190201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,RUMAH DIFA ADJI,ChIJp_uvf23taS4RsByxXujldTc,4.8,ChIJp_uvf23taS4RsByxXujldTc,GOOGLE,"['tourist_attraction', 'point_of_interest', 'establishment']",5,"Jl. Bambu Apus Raya F No.15, RT.1/RW.1, Bambu Apus, East Jakarta City",,,"{'compound_code': 'MVMX+VF Bambu Apus, East Jakarta City, Jakarta', 'global_code': '6P58MVMX+VF'}",
OPERATIONAL,"{'location': {'lat': -6.3057795, 'lng': 106.8954339}, 'viewport': {'northeast': {'lat': -6.304166870107278, 'lng': 106.8967553298927}, 'southwest': {'lat': -6.306866529892722, 'lng': 106.8940556701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Dunia Serangga,ChIJq20OQ1vtaS4R6DNaT8eHd3Q,4.4,ChIJq20OQ1vtaS4R6DNaT8eHd3Q,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",772,"Jl. Hankam Raya No.39, RT.7/RW.2, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111497015180426186507"">Firmansyah Ok</a>'], 'photo_reference': 'AZose0nP7qVAyCypwWHYv6zMdXpvI2cVORSd4ZF0ocIUd_3pLBqmNgcoiWsLv1qU3gJ8h8kuCj1_QFGRPx2Y8Sw8FJ-X_bBRAGNF7EFWSze_RGK_MX9OL9OpTp-131KFSEl7KPLZgLPA19VBIyvobU5Uh1n5cAde0r-MITeSQgG5HxnWzaJZ', 'width': 4000}]","{'compound_code': 'MVVW+M5 Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MVVW+M5'}",
OPERATIONAL,"{'location': {'lat': -6.3006394, 'lng': 106.9036959}, 'viewport': {'northeast': {'lat': -6.299360320107277, 'lng': 106.9050484798927}, 'southwest': {'lat': -6.302059979892721, 'lng': 106.9023488201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Taman Burung TMII,ChIJl4aCVCrtaS4R6GkSwCRv5-w,4.6,ChIJl4aCVCrtaS4R6GkSwCRv5-w,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",2320,"MWX3+PFW, Ceger, East Jakarta City",{},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108010765436641674401"">Depi Rusnandar</a>'], 'photo_reference': 'AZose0kPgu67sdGROTfN9JubR-33k7fRJ25VAFlYhf2XKMfxTmPPHT5ilzZ2AR_KXCSNywLarwNZmBruerulImq49YyCnIDWPzFot2AmeXyQl1nmT7l5WKnYwfoZG-_SuRx_IaoMpwdHwz4PboHEX_JX4Q078TmHEaRgo-1NE1Ief8nrSrvL', 'width': 4032}]",,
OPERATIONAL,"{'location': {'lat': -6.3005192, 'lng': 106.8989458}, 'viewport': {'northeast': {'lat': -6.299285870107279, 'lng': 106.9002899798927}, 'southwest': {'lat': -6.301985529892723, 'lng': 106.8975903201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Maluku Pavilion,ChIJvZZXlVntaS4Rbi-QTAS6zFk,4.4,ChIJvZZXlVntaS4Rbi-QTAS6zFk,GOOGLE,"['tourist_attraction', 'art_gallery', 'museum', 'travel_agency', 'point_of_interest', 'establishment']",169,"Taman Mini Indonesia Indah, Jalan Raya Taman Mini, Ceger, East Jakarta City",{'open_now': True},"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100546811129396069543"">Eu Jin Ang</a>'], 'photo_reference': 'AZose0m2rLypKPDeVAMaGKsmLPsroMFZL4lAjX1Aq_Y5h9Qp__jtJZgU599ing0Cu-8sFaT2QPOAa43xQxo3I14ODDblL0jk44VTMRokcX3eCamrE0GQAr7SknosXCN9YAaR8cKoi7nSMeUOC7VbiMFek8qbAf3UJOHabERQz4X4PNu8Ez7R', 'width': 2976}]","{'compound_code': 'MVXX+QH Ceger, East Jakarta City, Jakarta', 'global_code': '6P58MVXX+QH'}",
OPERATIONAL,"{'location': {'lat': -6.3059445, 'lng': 106.8968549}, 'viewport': {'northeast': {'lat': -6.304565320107278, 'lng': 106.8981368798927}, 'southwest': {'lat': -6.307264979892722, 'lng': 106.8954372201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/museum-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/museum_pinlet,Museum Keprajuritan Indonesia,ChIJh_OgS3L0aS4RBJMy6ikv604,4.4,ChIJh_OgS3L0aS4RBJMy6ikv604,GOOGLE,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",1247,"MVVW+PPJ, Taman Mini Indonesia Indah, Jl. Raya Taman Mini, Ceger, Kota Jakarta Timur",{'open_now': True},"[{'height': 1573, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109234405571216831142"">Andre Wiyahya</a>'], 'photo_reference': 'AZose0nNs-heompfQTLJ6_vd2ip09PtgOV6mqjegUvpNLXHDvoleLT4WA0ZOAKFsyXzBX2FaySE7oG5MUXc2f-XsduQXRGPA84bVxjRKdV3JUxZUtbHygnwK1Y8jvjt4sq-pmakxlS4ex6c3BtL-6_vKSYB0IbjbO62cu70ue5rdh2wIWVK6', 'width': 3208}]",,
