business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,photos,price_level
OPERATIONAL,"{'location': {'lat': -6.200800999999999, 'lng': 106.8678279}, 'viewport': {'northeast': {'lat': -6.199453820107277, 'lng': 106.8691487798927}, 'southwest': {'lat': -6.202153479892721, 'lng': 106.8664491201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,CANDRA CREATIVE SOUVENIR,{'open_now': True},ChIJlf5YgIn0aS4RA6_giFsjez0,4.6,ChIJlf5YgIn0aS4RA6_giFsjez0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",5,"Smpn 97 Jkt, Jl. Galur Sari Timur No.18, RT.15/RW.1, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVX9+M4 South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVX9+M4'}","[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113658464516572319988"">Candra Creative</a>'], 'photo_reference': 'AZose0m8Yztova3V-I0p51oR-t1-QNO06teihTmdHOYpb8wx3aV0J-hdQuciVR0_XNLHZo6MgVwNWzFVPmmj9jMpirudsJua-9XSti6ju9NBtxXR8ncE6MOShp0TcbUhzpYCZ0tAtGTGy7EXK5HOCk8pwub4ho0fI1abXGFzt6Drk11nKV1v', 'width': 4496}]",
OPERATIONAL,"{'location': {'lat': -6.197183, 'lng': 106.8671036}, 'viewport': {'northeast': {'lat': -6.195755770107279, 'lng': 106.8685057798927}, 'southwest': {'lat': -6.198455429892722, 'lng': 106.8658061201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Andincell,{'open_now': True},ChIJxa5kmK31aS4RmvhhTY68o8A,4.7,ChIJxa5kmK31aS4RmvhhTY68o8A,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Kemuning I No.8, RT.8/RW.7, Utan Kayu Utara, Kota Jakarta Timur","{'compound_code': 'RV38+4R North Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58RV38+4R'}",,
OPERATIONAL,"{'location': {'lat': -6.202351500000001, 'lng': 106.8627759}, 'viewport': {'northeast': {'lat': -6.200991820107278, 'lng': 106.8641242298927}, 'southwest': {'lat': -6.203691479892722, 'lng': 106.8614245701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Wangga fashion 6 kayu manis,{'open_now': True},ChIJ-aDRMbf1aS4RFgxkWqdtXDc,5.0,ChIJ-aDRMbf1aS4RFgxkWqdtXDc,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"QVX7+24R, RT.14/RW.4, Kayu Manis, East Jakarta City",,"[{'height': 1680, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104060101793543992785"">A Google User</a>'], 'photo_reference': 'AZose0loJiMe_G_uJmjYXejbRn1Acf4m64zFnWbgNBBJWtaV2dFv9HUjTSgWd3eyfIANEQDF9aEVLfZsGNlZvDPokL93WPeQ53hAYJozoYcmyQvEJXIwK63BKdhVP-6NDxUP49QTFGA5KaCJdLxD7IXTSoNCkt70sb5_YSLqKwq1EI6DXpH2', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.193502700000001, 'lng': 106.8738645}, 'viewport': {'northeast': {'lat': -6.192136320107278, 'lng': 106.8751884798927}, 'southwest': {'lat': -6.194835979892722, 'lng': 106.8724888201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bang Icank Aquarium,{'open_now': True},ChIJt-xn4vL0aS4RsJ1qA378ptw,5.0,ChIJt-xn4vL0aS4RsJ1qA378ptw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"RW No.10, RW.9, Utan Kayu Utara, Kota Jakarta Timur","{'compound_code': 'RV4F+HG North Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58RV4F+HG'}",,
OPERATIONAL,"{'location': {'lat': -6.205273699999999, 'lng': 106.8633679}, 'viewport': {'northeast': {'lat': -6.203942970107278, 'lng': 106.8647198298927}, 'southwest': {'lat': -6.206642629892722, 'lng': 106.8620201701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kym_bettafish,{'open_now': True},ChIJxcVX7Rv1aS4RbXzsqfGILGk,5.0,ChIJxcVX7Rv1aS4RbXzsqfGILGk,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Sengon VI No.14, RT.10/RW.7, Kayu Manis, Kota Jakarta Timur","{'compound_code': 'QVV7+V8 Kayu Manis, East Jakarta City, Jakarta', 'global_code': '6P58QVV7+V8'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102733570883463870554"">yudhi saputra</a>'], 'photo_reference': 'AZose0k73GJDZ5WG79iBpBHXAFg6JBFdGU8KZfrYX4T68QGWeUsVCkSXKtmdPD-56ysNcYhaHngLjmpEQYAZiKaN5CgCHD0kJAsOx0crWrIdwBz_mC2GsPnIiS9aPfeGiFoKoTHod1V-7TnABa4IH1jcu77zlmxQv0_k-N_r_UAADXor8vLR', 'width': 3000}]",
OPERATIONAL,"{'location': {'lat': -6.2049505, 'lng': 106.8625425}, 'viewport': {'northeast': {'lat': -6.203613020107277, 'lng': 106.8638898298927}, 'southwest': {'lat': -6.206312679892721, 'lng': 106.8611901701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Umi Habibie Shop Jakarta,{'open_now': True},ChIJQQQ22mL0aS4R3jhaZwLW-B4,4.6,ChIJQQQ22mL0aS4R3jhaZwLW-B4,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",8,"Jl. Kayu Manis VII No.32A, RT.8/RW.7, Kayu Manis, Kota Jakarta Timur","{'compound_code': 'QVV7+X2 Kayu Manis, East Jakarta City, Jakarta', 'global_code': '6P58QVV7+X2'}","[{'height': 457, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106109294283010315360"">Elin Zahra</a>'], 'photo_reference': 'AZose0lA2BVFa7JEgW-nmw-35GbEVuZGBgKJVNnlUlpRnU6eSL4qDGYsmmN9l-gWmIH978O_MDa2BVBP3PCXbV_GNpB3FTPKsuWx0YS-o7fFgxWmk-3_aw0phPH3PcopugWx-kBY8fdIv-hMlADaBDGRZRsr5TMXNiZlGS9Ovj7GVqCPlfpi', 'width': 601}]",
OPERATIONAL,"{'location': {'lat': -6.2005634, 'lng': 106.8607914}, 'viewport': {'northeast': {'lat': -6.199209570107278, 'lng': 106.8622064298927}, 'southwest': {'lat': -6.201909229892721, 'lng': 106.8595067701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Warung Mas Kriting,{'open_now': True},ChIJfaeuhJP1aS4RxSRxB6dLAYo,5.0,ChIJfaeuhJP1aS4RxSRxB6dLAYo,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Blok Jati No, Jl. Kayu Manis IV No.1, RT.5/RW.3, Kayu Manis, Kota Jakarta Timur","{'compound_code': 'QVX6+Q8 Kayu Manis, East Jakarta City, Jakarta', 'global_code': '6P58QVX6+Q8'}","[{'height': 4640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103554253845771894402"">Imam suprayogi</a>'], 'photo_reference': 'AZose0l1KKqZrgm072MuRCo71895DU_jWxRgiK3G9uruqbM3PzBqUh9cj4tHsqQBPs_czBkFMyrCUtdGtO0ed48jYCxjsALuZAiXdukS1TaOgWB2xZaVOrx5mCy1O_J-d-y140EAUPPYkx6Mmgw6CzTCzLVbfbpu8qtgW_zqLADlro_OVRno', 'width': 2088}]",
OPERATIONAL,"{'location': {'lat': -6.200407999999999, 'lng': 106.863781}, 'viewport': {'northeast': {'lat': -6.199007320107278, 'lng': 106.8651300798927}, 'southwest': {'lat': -6.201706979892721, 'lng': 106.8624304201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,MITRAQUA KEMUNING,{'open_now': True},ChIJYTCge831aS4RzZwa94YT5Kk,4.0,ChIJYTCge831aS4RzZwa94YT5Kk,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",10,"1, Jl. Kemuning Raya No.5, RT.1/RW.14, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVX7+RG South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVX7+RG'}",,
OPERATIONAL,"{'location': {'lat': -6.1980552, 'lng': 106.8579544}, 'viewport': {'northeast': {'lat': -6.196688220107277, 'lng': 106.8592938798927}, 'southwest': {'lat': -6.199387879892721, 'lng': 106.8565942201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,UD ABROHIM,{'open_now': True},ChIJuSuTTpX1aS4RnK4RB0YMFRM,5.0,ChIJuSuTTpX1aS4RnK4RB0YMFRM,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"RV25+R56, RT.12/RW.1, Palmeriam, East Jakarta City",,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108412360139123491619"">Asnawi Gilang</a>'], 'photo_reference': 'AZose0lymG9bVmSsm5awCyNR0cZu6Cvi1i5m7CkRHJkBqW3nUYUY7-ScsoUdu0pZTUXHOjgS1HMxxvzcZB9VFnNgFW6GMVQFDuDj0rhu4Tqq315DpDcAOS7Gah_23Pb6XlwnRfewL3ehsbnyew1GXEkT7f1k5iKb94p1UhUduvNTJW4HwWOa', 'width': 3264}]",
OPERATIONAL,"{'location': {'lat': -6.197932199999999, 'lng': 106.8577553}, 'viewport': {'northeast': {'lat': -6.196531370107279, 'lng': 106.8590690798927}, 'southwest': {'lat': -6.199231029892723, 'lng': 106.8563694201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kios Pak Dongkol,,ChIJSTULEzL1aS4RG_tYEmPbJ-0,5.0,ChIJSTULEzL1aS4RG_tYEmPbJ-0,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"RV25+R3H The Bird Market, Jl. Siaga Raya, RT.12/RW.1, Palmeriam, East Jakarta City",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104676586416776312099"">Ahmad Mulyanto</a>'], 'photo_reference': 'AZose0lToQl_VvOgjjM0jzPt7wBkFE_75wIde0_wy7EWz7SDdzVw__sHh9uTPBvfYsJ6xeg6ZILrFsFJFOKcExQBDH35jcAK0hqZEPUcESe5jIEnxDsRABakq7c5kfAHFbmuR6x9xM9quh2qs3oYjFLAMBpb6BLoIFTnFivDcprJqVlmY6zh', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.212884600000001, 'lng': 106.8627256}, 'viewport': {'northeast': {'lat': -6.211497120107278, 'lng': 106.8640350298927}, 'southwest': {'lat': -6.214196779892722, 'lng': 106.8613353701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Kios Csaquarium,{'open_now': False},ChIJf0l37Yr1aS4R1yCUBiLiGLQ,4.0,ChIJf0l37Yr1aS4R1yCUBiLiGLQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Jend. Urip Sumoharjo I No.89-2, RW.6, Bali Mester, Kota Jakarta Timur","{'compound_code': 'QVP7+R3 Bali Mester, East Jakarta City, Jakarta', 'global_code': '6P58QVP7+R3'}","[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103267865221272466911"">A Google User</a>'], 'photo_reference': 'AZose0kMJFPaI7vSk66T1VFHhhsbrRZGcbS9oX5sFT3JyjRE5MRUd1yxQoGnk3O2ELQ5joNdtN1SCOVzo4hkqQXKl2mk6nNBz5qFb0dOt64hA3QHJE3JKWum7OkmYhAYhGeJiZu5KcDx5pAsDN7Uw4POpl-ouC-I3Ay4Nm1HFxgMBqMjb5UJ', 'width': 1836}]",
OPERATIONAL,"{'location': {'lat': -6.2127175, 'lng': 106.8572983}, 'viewport': {'northeast': {'lat': -6.211368770107278, 'lng': 106.8586505798927}, 'southwest': {'lat': -6.214068429892722, 'lng': 106.8559509201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,RR store,{'open_now': True},ChIJO4_50qL1aS4RLlC635VpOLw,4.8,ChIJO4_50qL1aS4RLlC635VpOLw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",9,"QVP4+WW7, RT.10/RW.1, Manggarai, South Jakarta City",,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105393917451556505315"">Rendy Irawan</a>'], 'photo_reference': 'AZose0maiJFMfuPxUTUfqcUlgzMKt8I1P_y1NOMzsIB6kQwv6hygMEN5u8xULN232PEIQrZTcga-1k2_Ww4xOf7OiLNAvqON4AUAr1R3Umkvq-9Ab_2I7dE6T6Ko5bPo4pDQuJL3ZqYkdNW4AxHBZgmd9H8JDgf06m6_7IuZknoovEKqATv-', 'width': 2184}]",
OPERATIONAL,"{'location': {'lat': -6.2071473, 'lng': 106.8586052}, 'viewport': {'northeast': {'lat': -6.205797470107278, 'lng': 106.8599550298927}, 'southwest': {'lat': -6.208497129892722, 'lng': 106.8572553701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Samsung City Plaza Jatinegara,{'open_now': True},ChIJqVegXY_1aS4R9VOB5tnJxcE,5.0,ChIJqVegXY_1aS4R9VOB5tnJxcE,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Matraman Raya, RT.7/RW.6, Bali Mester City Plaza Jatinegara, RT.4/RW.3, Kb. Manggis, Kota Jakarta Timur","{'compound_code': 'QVV5+4C Kebon Manggis, East Jakarta City, Jakarta', 'global_code': '6P58QVV5+4C'}",,
OPERATIONAL,"{'location': {'lat': -6.2153183, 'lng': 106.8603486}, 'viewport': {'northeast': {'lat': -6.213975320107278, 'lng': 106.8616651798927}, 'southwest': {'lat': -6.216674979892722, 'lng': 106.8589655201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bettacupangjaktim,{'open_now': True},ChIJ4_oflNz1aS4Re-8DupLQGhs,5.0,ChIJ4_oflNz1aS4Re-8DupLQGhs,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",3,"Jl. Kb. Pala I No.9, RT.8/RW.4, Kp. Melayu, Kota Jakarta Timur","{'compound_code': 'QVM6+V4 Kampung Melayu, East Jakarta City, Jakarta', 'global_code': '6P58QVM6+V4'}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108726344188820976108"">Juan Carlos</a>'], 'photo_reference': 'AZose0llEzDWlEpKkiYDzVUhg1d9bYWfJRmPeVpqg7j6H9E4hDOXnsTF1nd8l1eeUhGZm7Hb4vRnvW0m4K2XHK-rWnjdEJzxh4TeXvkKVazt3Aj4Dc5eMWayWnmibURYiwAelD3lnuBg5g191FfZEQz8jZZQCXsihkxqTPBDCRl__H6XhWf5', 'width': 1920}]",
OPERATIONAL,"{'location': {'lat': -6.214078199999999, 'lng': 106.8600328}, 'viewport': {'northeast': {'lat': -6.212709870107278, 'lng': 106.8613772798927}, 'southwest': {'lat': -6.215409529892722, 'lng': 106.8586776201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Tongkol Ya Cue,{'open_now': True},ChIJkS45Mn_0aS4Rs1Z8NfIOge8,3.0,ChIJkS45Mn_0aS4Rs1Z8NfIOge8,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Kb. Pala I No.2, RW.6, Kp. Melayu, Kota Jakarta Timur","{'compound_code': 'QVP6+92 Kampung Melayu, East Jakarta City, Jakarta', 'global_code': '6P58QVP6+92'}",,
OPERATIONAL,"{'location': {'lat': -6.2150533, 'lng': 106.8635872}, 'viewport': {'northeast': {'lat': -6.213734370107278, 'lng': 106.8649370298927}, 'southwest': {'lat': -6.216434029892722, 'lng': 106.8622373701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,TOKO UTAMA JAYA,{'open_now': True},ChIJszWC9-X1aS4RZGeaWArxgSw,4.5,ChIJszWC9-X1aS4RZGeaWArxgSw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Pasar Lama No.6, RT.4/RW.6, Bali Mester, Kota Jakarta Timur","{'compound_code': 'QVM7+XC Bali Mester, East Jakarta City, Jakarta', 'global_code': '6P58QVM7+XC'}","[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113697314112429903982"">A Google User</a>'], 'photo_reference': 'AZose0nXILOLkH0QMnTphiD6louUAluNZ7mdLyocQTavNQSKMy-hSCr_UWYpI7uTVy-IS60jkChjVGjL8FJknyKZ_YwZ-Lg9c8y3YctWgq5lVtpHPasoXj7HvxCj79hLqXudZy_vAH8ApStxPnrqO3BKq1MicwOWcgP2hKMnL0mpNdD_zBbr', 'width': 3016}]",
OPERATIONAL,"{'location': {'lat': -6.204040099999999, 'lng': 106.8715215}, 'viewport': {'northeast': {'lat': -6.202706170107279, 'lng': 106.8728673298927}, 'southwest': {'lat': -6.205405829892722, 'lng': 106.8701676701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Distro bronkitis kroniß,,ChIJ4Wyoru_1aS4Rt_exoF99_0Y,4.0,ChIJ4Wyoru_1aS4Rt_exoF99_0Y,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Kramat Asem No.34a, RT.9/RW.5, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVWC+9J South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVWC+9J'}","[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102874835231772557675"">Dedi Supriadi</a>'], 'photo_reference': 'AZose0kuWlAwq3sVQC9AoP9xm6UanexPvZT64nFliGsljv3WcaHOoQY1QS4vpuY0quPHfnDxMHnvOiShZMFacS8AQujY9cj6TY4X2tEA3G0USJUZbx64ECRSCZnXd4IkII5q_GSVvF4XQizKIL7UIDFbGQUhV6ASa9qyQI0fUoWkT-WDbvRt', 'width': 3000}]",
OPERATIONAL,"{'location': {'lat': -6.207838799999999, 'lng': 106.865968}, 'viewport': {'northeast': {'lat': -6.206488770107277, 'lng': 106.8673184798927}, 'southwest': {'lat': -6.209188429892721, 'lng': 106.8646188201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,RUMAH PUTRA RT 08 RW 010 No 24,{'open_now': True},ChIJzR5DRYL1aS4R19wrFzx3_bA,5.0,ChIJzR5DRYL1aS4R19wrFzx3_bA,GOOGLE,"['shopping_mall', 'point_of_interest', 'store', 'establishment']",1,"JL OYOT 1 No.24, RT.8/RW.10, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVR8+V9 South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVR8+V9'}","[{'height': 1599, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105768223262507487679"">Setya Saputra</a>'], 'photo_reference': 'AZose0l1VDTE7YcBnY-Y3r5yuCaNQP7SZ9onntclMeMWQLtmg4FPGYnJCK9lSPFtXfhCg0z2FiYWnOX3_PIxdUUh5IehXEfjzIGMrvorOcrBq4SlwG3onw6Ujh60jANuwUFsrHNX0jiWAx82LsueHwAi10AGUumNa2cRDOcovRiJttgDoVD9', 'width': 899}]",
OPERATIONAL,"{'location': {'lat': -6.185154499999999, 'lng': 106.8994711}, 'viewport': {'northeast': {'lat': -6.183840370107277, 'lng': 106.9008161798927}, 'southwest': {'lat': -6.186540029892721, 'lng': 106.8981165201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Ibu Marheni,{'open_now': True},ChIJfapcoq31aS4R3jTHlf2yI_I,5.0,ChIJfapcoq31aS4R3jTHlf2yI_I,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"Jl. Taruna Dalam Raya No.29, RT.8/RW.10, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RV7X+WQ Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RV7X+WQ'}",,
OPERATIONAL,"{'location': {'lat': -6.1798243, 'lng': 106.9021995}, 'viewport': {'northeast': {'lat': -6.178452620107277, 'lng': 106.9035129798927}, 'southwest': {'lat': -6.181152279892721, 'lng': 106.9008133201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Dm online,,ChIJn-7hTmj1aS4RiYCVIfYNXBI,5.0,ChIJn-7hTmj1aS4RiYCVIfYNXBI,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"11, Jl. Kayu Mas Utara No.210, RT.12/RW.3, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RWC2+3V Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RWC2+3V'}","[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116658881475475527203"">tutun hamjah</a>'], 'photo_reference': 'AZose0nQre7MEv1jZnXMQ_YzekP8S_Ki3pX5vL0ZDLOobVJJAbwmhuuGS9tYrguNqGdVRxx2lkTfZQY1O3Wxfwr5UCif2VaNyYn381YJpTcQ8Envj2Z04ThMcY2qtv_b_l7LTIvNrz3n_8R6DQYVJs47EisSxjlSBSKpjh6XfMmUd4dXerU', 'width': 4624}]",
OPERATIONAL,"{'location': {'lat': -6.186523299999999, 'lng': 106.901655}, 'viewport': {'northeast': {'lat': -6.185255770107279, 'lng': 106.9030136298927}, 'southwest': {'lat': -6.187955429892723, 'lng': 106.9003139701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Minim Cell,{},ChIJVXDut8X1aS4RQrmh7s7pDRw,5.0,ChIJVXDut8X1aS4RQrmh7s7pDRw,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",2,"Jl. Jati Dalam 4 No.10, RT.1/RW.3, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RW72+9M Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RW72+9M'}","[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101792730379925885140"">Gentar Pratama</a>'], 'photo_reference': 'AZose0mPTBZ4j7hXUFjaOUYHCgH1WdfN1p2noFFjZLiR2ZcltRGzQS7q3Xe4Smmq5ijtW3Jp_0fN7rdOQVNTuV1NxezNtN2KyxdXFy9C7g057ZiisOCwm6rSg115wU48wz7yL8OS58XDy0DBNZIJqJwA7iOjR-jpGgIohXqN7mMCWfEeWBUb', 'width': 1080}]",
OPERATIONAL,"{'location': {'lat': -6.1868351, 'lng': 106.9045846}, 'viewport': {'northeast': {'lat': -6.185505470107278, 'lng': 106.9060154298927}, 'southwest': {'lat': -6.188205129892721, 'lng': 106.9033157701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Warung uph,,ChIJtdcytl31aS4Rph7qIWH4nAk,5.0,ChIJtdcytl31aS4Rph7qIWH4nAk,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",1,"RT.1/RW.3, Jati, Kota Jakarta Timur","{'compound_code': 'RW73+7R Jati, East Jakarta City, Jakarta', 'global_code': '6P58RW73+7R'}",,
OPERATIONAL,"{'location': {'lat': -6.1817978, 'lng': 106.8930747}, 'viewport': {'northeast': {'lat': -6.180480970107278, 'lng': 106.8944163298927}, 'southwest': {'lat': -6.183180629892722, 'lng': 106.8917166701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,JSR 1,{'open_now': True},ChIJybqj7ln1aS4RJv5X1GTSQSY,4.3,ChIJybqj7ln1aS4RJv5X1GTSQSY,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",4,"Jl. Kayu Putih Tengah IA No.14B, RT.10/RW.7, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RV9V+76 Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RV9V+76'}",,
OPERATIONAL,"{'location': {'lat': -6.1744509, 'lng': 106.894562}, 'viewport': {'northeast': {'lat': -6.173016920107277, 'lng': 106.8955853798927}, 'southwest': {'lat': -6.175716579892721, 'lng': 106.8928857201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Bella Terra Lifestyle Center Kelapa Gading,{'open_now': True},ChIJk6TTTd_0aS4R90IbtNUB1lQ,4.3,ChIJk6TTTd_0aS4R90IbtNUB1lQ,GOOGLE,"['shopping_mall', 'point_of_interest', 'establishment']",7646,"Ruko Kirana Boutique, Jl. Boulevard Raya No.1, Klp. Gading Tim., Jkt Utara","{'compound_code': 'RVGV+6R East Kelapa Gading, North Jakarta City, Jakarta', 'global_code': '6P58RVGV+6R'}","[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102166552926543716119"">danny chen</a>'], 'photo_reference': 'AZose0ls34GSKe_dQJPIlQgGudccC-2y_pBcHz4sWQPc8e6hedi9MVsQGdHwaTta34Fl4di_4YPWBalNyLmzxL8eo3v2YwXgApyV_PpZQa7PybgGQm2BxUxnDJ92x5mOwETypg8IaBHC5tFNRhMkUtcQWhiEJXU7bD53COk0_ZLO7qIoA8jy', 'width': 1920}]",
