business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.3465401, 'lng': 106.9126662}, 'viewport': {'northeast': {'lat': -6.345164120107277, 'lng': 106.9140289298927}, 'southwest': {'lat': -6.347863779892721, 'lng': 106.9113292701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor baru,{},,ChIJUxGf8imTaS4RJ_NFFKp_XwY,,0.0,ChIJUxGf8imTaS4RJ_NFFKp_XwY,GOOGLE,"['point_of_interest', 'establishment']",0,"MW37+93M, RT.6/RW.1, Pondok Ranggon, East Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.3334738, 'lng': 106.9032449}, 'viewport': {'northeast': {'lat': -6.332072120107278, 'lng': 106.9045388298927}, 'southwest': {'lat': -6.334771779892722, 'lng': 106.9018391701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Cilangkap Lurah Office - East Jakarta,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102304068171760509679"">dandy kuswiyoto</a>'], 'photo_reference': 'AZose0kA-EvhGaUjJTJrm_bwMa40wh80vfppBwTOug3Zdw8Zr15bYnaGb0truNRqN4Gts8javtUMiTYQxtbUsbbHigHmg64Adv4oYCIzGvl8O4FwSDMYhfpCdV8KsF2-QAfdxmXzjqgiRhM_J7AXq1kfVMxUr_jImr3JWt0ZwqTowi-nYGUa', 'width': 4128}]",ChIJNQ9m4SjtaS4R34AJ0s1TyAA,"{'compound_code': 'MW83+J7 Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW83+J7'}",4.0,ChIJNQ9m4SjtaS4R34AJ0s1TyAA,GOOGLE,"['point_of_interest', 'establishment']",28,"Jl. Asyafi'iyah No.03, RW.3, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.333413699999999, 'lng': 106.9032933}, 'viewport': {'northeast': {'lat': -6.332021370107277, 'lng': 106.9045937298927}, 'southwest': {'lat': -6.334721029892721, 'lng': 106.9018940701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor kelurahan cilangkap,{'open_now': True},"[{'height': 3088, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109659300051235498665"">zahra production103</a>'], 'photo_reference': 'AZose0kPkRRe0BWBSmzrciVasvL8RijvyQTkrw3ZjtCBlTqEQqWQhOFVqIK6B_BCICi_q0toxSRmByRyBn6YX4z8CIFtw6hLGFL_XgKw2EBEYEAw_7UQjDrtROEHX9m0j_AoXaEOfttYspyU3AgunjRap7X0iGzwI3X2uRMztD0g9OEJUDxG', 'width': 3088}]",ChIJC9CD0qztaS4ROfW4aBemd6w,,5.0,ChIJC9CD0qztaS4ROfW4aBemd6w,GOOGLE,"['point_of_interest', 'establishment']",1,"MW83+J8R, Jl. Assyafi'iyah, RT.4/RW.3, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3467946, 'lng': 106.9140737}, 'viewport': {'northeast': {'lat': -6.345418770107277, 'lng': 106.9154122298927}, 'southwest': {'lat': -6.348118429892721, 'lng': 106.9127125701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Ketua Rw 01,,,ChIJ_cNbZi2TaS4RgPJuKi4zlKA,,0.0,ChIJ_cNbZi2TaS4RgPJuKi4zlKA,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",0,"MW37+7HX, Jl. Raya Pd. Ranggon, RT.6/RW.1, Pd. Ranggon, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3469484, 'lng': 106.9217072}, 'viewport': {'northeast': {'lat': -6.345623970107278, 'lng': 106.9230560798927}, 'southwest': {'lat': -6.348323629892722, 'lng': 106.9203564201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Lapangan Kso Pertamina Ep - Pd Migas Kota Bekasi Field Jatinegara,{},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111725069820784617546"">A Google User</a>'], 'photo_reference': 'AZose0ko9NAYfruqA7PQClsC30nwpf-7Apc_QoIwpR_h_p_Nr22QYd0N2VEfAXoBZQ71igMICt_NR-4yf1nj2jm0aOxZQIC5wmr4B5C11tY58i3TSlunSTNnqk_qxcMU4kTgEfGGf5t-luMxmjqOi1VzL4HIFCenK2jQKNH3eEPN29OzkVu3', 'width': 3120}]",ChIJCytDIxyTaS4R4zbpEfiJF3c,,0.0,ChIJCytDIxyTaS4R4zbpEfiJF3c,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",0,"MW3C+6MP, RT.008/RW.008, Jatiraden, Bekasi City",
OPERATIONAL,"{'location': {'lat': -6.330618400000001, 'lng': 106.9061153}, 'viewport': {'northeast': {'lat': -6.329321120107278, 'lng': 106.9074642798927}, 'southwest': {'lat': -6.332020779892722, 'lng': 106.9047646201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Kantor Hukum Advocad/Pengacara Jaya Lelana,SH & Rekan",,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117198688242449960478"">A Google User</a>'], 'photo_reference': 'AZose0mPz2j-5aQAZ3Wa0kBi0tXZvc_niOw8GbreYFJSeEIT_1DD2HGIzfmfVSoK0dJU9KjPlfB-YvGnZdIKzIu7Ur7sQcDZJnl30O11zZdjFdm2NoHuANiYbFM7xcSyMmMrwJO2gPCTbbZMpsdTA56Rua-ECZHqT3zJ3z_8JAWrA46CiJvN', 'width': 1920}]",ChIJ5x6p1GftaS4RE_hVNpj8aO8,"{'compound_code': 'MW94+PC Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW94+PC'}",5.0,ChIJ5x6p1GftaS4RE_hVNpj8aO8,GOOGLE,"['point_of_interest', 'establishment']",4,"Jl. Cilangkap Raya No.62, RT.3/RW.4, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3338826, 'lng': 106.9031772}, 'viewport': {'northeast': {'lat': -6.332615870107277, 'lng': 106.9045585298927}, 'southwest': {'lat': -6.335315529892721, 'lng': 106.9018588701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Posko Bersama,{'open_now': True},,ChIJbdRa4SjtaS4R2aLAScvp1gA,"{'compound_code': 'MW83+F7 Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW83+F7'}",0.0,ChIJbdRa4SjtaS4R2aLAScvp1gA,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",0,"Jl. Asyafi'iyah No.3, RW.3, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3378219, 'lng': 106.903867}, 'viewport': {'northeast': {'lat': -6.336458320107277, 'lng': 106.9051638298927}, 'southwest': {'lat': -6.339157979892721, 'lng': 106.9024641701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Hukum Advokat Pengacara YutieSayuti,{'open_now': True},,ChIJB0h3GKrtaS4RS9xTJmMVJLA,"{'compound_code': 'MW63+VG Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW63+VG'}",0.0,ChIJB0h3GKrtaS4RS9xTJmMVJLA,GOOGLE,"['point_of_interest', 'local_government_office', 'establishment']",0,"Jl. Wira Kencana VII No.6, RT.6/RW.2, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.340698499999999, 'lng': 106.9033537}, 'viewport': {'northeast': {'lat': -6.339313870107278, 'lng': 106.9047177798927}, 'southwest': {'lat': -6.342013529892721, 'lng': 106.9020181201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Pos Indonesia,{},"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109738152257633885488"">A Google User</a>'], 'photo_reference': 'AZose0kDeyA1pNTzp3pZezdvVQfMTTCNK7FnOWSCa4gPhpQISVygPOChvc9bFXjDNz4DNLqTT5mLyKA9MrA3bthiaEvAs0nbGq_Xdb-qLTMdb40R_L4z05fYRa08dKr27zmiTQwZLrZ7KDa6omDUiASf5UiNmhT0gm2JH4v2bjcW4llj9eMl', 'width': 2296}]",ChIJWfJwHdfsaS4RwQNxgtb0nxU,"{'compound_code': 'MW53+P8 Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW53+P8'}",3.0,ChIJWfJwHdfsaS4RwQNxgtb0nxU,GOOGLE,"['post_office', 'finance', 'point_of_interest', 'establishment']",7,"Jl. Raya Cilangkap No.23B, RT.6/RW.1, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3268952, 'lng': 106.9029452}, 'viewport': {'northeast': {'lat': -6.325505870107277, 'lng': 106.9042616298927}, 'southwest': {'lat': -6.328205529892721, 'lng': 106.9015619701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,KANTOR HUKUM / ICHWAN LAW OFFICE,{'open_now': True},"[{'height': 2992, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110223622006871734957"">A Google User</a>'], 'photo_reference': 'AZose0nFneUOwWIqDCAqfWvmiZid-F4Qf-81XRYt3Vl0fxRJad6z1XweQR3GbaZzPrp-A1EQgm80B016XS7LJfZ5JeWIobGYGhVC82WEeTN8T7BS4v_ETvnvY4YABCI1ymB7ZSIHwR7gabyN_yJz8yYKZaT72ur2pxinbX1rUpWn-Jna1m9h', 'width': 4000}]",ChIJj1Y9VyvtaS4R_IzAh8moTP8,"{'compound_code': 'MWF3+65 Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MWF3+65'}",5.0,ChIJj1Y9VyvtaS4R_IzAh8moTP8,GOOGLE,"['point_of_interest', 'local_government_office', 'store', 'establishment']",7,"Jl. Raya Setu, RT.2/RW.4, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3250775, 'lng': 106.9010801}, 'viewport': {'northeast': {'lat': -6.323779420107277, 'lng': 106.9024217798927}, 'southwest': {'lat': -6.326479079892721, 'lng': 106.8997221201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Antar Aja Cabang Cipayung,{'open_now': True},,ChIJxyDA6hjtaS4RPSqP8frHK8Y,"{'compound_code': 'MWF2+XC Cipayung, East Jakarta City, Jakarta', 'global_code': '6P58MWF2+XC'}",5.0,ChIJxyDA6hjtaS4RPSqP8frHK8Y,GOOGLE,"['point_of_interest', 'establishment']",1,"Jl. Bhexman No.10, RT.4/RW.4, Cipayung, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3387213, 'lng': 106.9073639}, 'viewport': {'northeast': {'lat': -6.337371020107278, 'lng': 106.9087098298927}, 'southwest': {'lat': -6.340070679892722, 'lng': 106.9060101701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Hukum Addy Tampubolon & Associates,{'open_now': True},"[{'height': 1430, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105066519345895492100"">Harry Tampubolon</a>'], 'photo_reference': 'AZose0nklblVwXlKsqayAxB1ZM_VFE1V-WafT08CTubmp8_ivsdCO-Yoa3yNnOjJyYgjVXei4NanLFflSMJ-x1-JCAdkQR0dyVfbsh53VccnpOV2MdA3qIKSjH0Y9XBSeCbiYM9TG5Ncu9wTTLKIbKkuCtBY2RqCWyWRGax9J7AMRH_smqB-', 'width': 1080}]",ChIJr1Ih357taS4R9MI8mhpfzhU,"{'compound_code': 'MW64+GW Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW64+GW'}",5.0,ChIJr1Ih357taS4R9MI8mhpfzhU,GOOGLE,"['point_of_interest', 'establishment']",5,"Jl. Basuki Gang Jl. Sumur Manggis No.55, RT.5/RW.6, Cilangkap, East Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.3308501, 'lng': 106.9035344}, 'viewport': {'northeast': {'lat': -6.329407220107279, 'lng': 106.9048886298927}, 'southwest': {'lat': -6.332106879892723, 'lng': 106.9021889701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Pak Yusuf Ex. Pondasi,{},,ChIJ_chS40DtaS4RZuRVUS7wm4w,"{'compound_code': 'MW93+MC Cilangkap, East Jakarta City, Jakarta', 'global_code': '6P58MW93+MC'}",0.0,ChIJ_chS40DtaS4RZuRVUS7wm4w,GOOGLE,"['point_of_interest', 'establishment']",0,"4, Jl. Cilangkap Raya No.40, RT.4/RW.3, Cilangkap, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3443458, 'lng': 106.9227654}, 'viewport': {'northeast': {'lat': -6.342982920107278, 'lng': 106.9241158298927}, 'southwest': {'lat': -6.345682579892722, 'lng': 106.9214161701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Perwakilan Lapetal,,,ChIJD73EVPb1aS4R3sLyiPo_TSU,"{'compound_code': 'MW4F+74 Jatiranggon, Bekasi City, West Java', 'global_code': '6P58MW4F+74'}",0.0,ChIJD73EVPb1aS4R3sLyiPo_TSU,GOOGLE,"['point_of_interest', 'establishment']",0,"Disminpersal Gedung B.3-Lt.4, Jl. Raya Hankam, Cilangkap",
OPERATIONAL,"{'location': {'lat': -6.3244004, 'lng': 106.9051161}, 'viewport': {'northeast': {'lat': -6.323300370107279, 'lng': 106.9068690298927}, 'southwest': {'lat': -6.326000029892723, 'lng': 106.9041693701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Pusat Teritorial Angkatan Darat,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108064882551978054325"">Antonius Dodo</a>'], 'photo_reference': 'AZose0nZbY0tK9dE_c8Cyantsjpl8DSwQsPbcMZ0SxA13Mi6Wmt4DPWqBh18DFTGlsuQS2WhxpgZ0_gw444p3xnLMlG-Zg4D7-q34PDITbrNanEvU7TRhZauXFy-7a8X_UM0QHfL-bcPphkmRmHiJTkOn_ZLgWCilswrmCainu0O2Gmrifz2', 'width': 4128}]",ChIJH62TdDHtaS4RU8x0tJzEq68,"{'compound_code': 'MWG4+62 Cipayung, East Jakarta City, Jakarta', 'global_code': '6P58MWG4+62'}",4.7,ChIJH62TdDHtaS4RU8x0tJzEq68,GOOGLE,"['point_of_interest', 'establishment']",13,"Jl. Setu Cipayung No.27, RW.7, Cipayung, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3529475, 'lng': 106.9183077}, 'viewport': {'northeast': {'lat': -6.351598370107278, 'lng': 106.9196904298927}, 'southwest': {'lat': -6.354298029892722, 'lng': 106.9169907701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor karang taruna raganalin,,,ChIJLRrKWSOTaS4R6orLCAi__r4,"{'compound_code': 'JWW9+R7 Jatiraden, Bekasi City, West Java', 'global_code': '6P58JWW9+R7'}",0.0,ChIJLRrKWSOTaS4R6orLCAi__r4,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Nangka No.40, RT.003/RW.009, Jatiraden, Kota Bks",
OPERATIONAL,"{'location': {'lat': -6.3484265, 'lng': 106.9077974}, 'viewport': {'northeast': {'lat': -6.347086020107278, 'lng': 106.9091335298927}, 'southwest': {'lat': -6.349785679892721, 'lng': 106.9064338701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor RW 3 Pdk Ranggon,{'open_now': True},,ChIJP3qt7M3saS4RbwEbbWOgkOs,"{'compound_code': 'MW25+J4 Pondok Ranggon, East Jakarta City, Jakarta', 'global_code': '6P58MW25+J4'}",4.3,ChIJP3qt7M3saS4RbwEbbWOgkOs,GOOGLE,"['point_of_interest', 'establishment']",4,"Jl. Salamun No.6, RT.6/RW.3, Pd. Ranggon, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.347852899999999, 'lng': 106.9144251}, 'viewport': {'northeast': {'lat': -6.346444870107278, 'lng': 106.9157339298927}, 'southwest': {'lat': -6.349144529892722, 'lng': 106.9130342701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Kelurahan Pondok Ranggon - Jakarta Timur,{'open_now': True},"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102730141193918066268"">Ino Japati</a>'], 'photo_reference': 'AZose0n2T6TKhdeYUW0RkcDaTeH8GmcFQ5LWwHpA77IJ1JFWu9IRh0VygQ5RYNOO-8UwZ3aT7eGxIJ1TthODtC-jHBYEt9ed3a1pSFsP6qCSgrCczChg5xyLooJAalB4OR0D3xPvrNpyYuMN5cGmqJHW-bZK3TWc1bUI39VPFLMI2LmVD9J8', 'width': 3120}]",ChIJs1gQzczsaS4RA7bYnpaheiA,"{'compound_code': 'MW27+VQ Pondok Ranggon, East Jakarta City, Jakarta', 'global_code': '6P58MW27+VQ'}",3.8,ChIJs1gQzczsaS4RA7bYnpaheiA,GOOGLE,"['point_of_interest', 'establishment']",49,"Jl. Raya Pd. Ranggon No.1, RT.1/RW.4, Pd. Ranggon, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3477881, 'lng': 106.9144577}, 'viewport': {'northeast': {'lat': -6.346438270107278, 'lng': 106.9158075298927}, 'southwest': {'lat': -6.349137929892722, 'lng': 106.9131078701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,PONDOK RANGGON SUB-DISTRICT OFFICE,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115771805421217289279"">Girindra Bhrawardhana</a>'], 'photo_reference': 'AZose0lQD_rPSXyG0mEvCbjJ5105u-4TevJpkjzdMqqGmVwAE_RMq6Wbslgof29tN9SSmSbi668DRCvEo59Hrc5-ScZNVrGURKcyz56gVVpxvQwWRkcvElfa6DVqzAnsur48D2yi9cZoggVA9fMNW-k-jr56OMkTzhyKQmrVg6mgzJhlcyjU', 'width': 4032}]",ChIJ0-TxkzKTaS4RfAOS-GgDS1s,"{'compound_code': 'MW27+VQ Pondok Ranggon, East Jakarta City, Jakarta', 'global_code': '6P58MW27+VQ'}",4.5,ChIJ0-TxkzKTaS4RfAOS-GgDS1s,GOOGLE,"['point_of_interest', 'establishment']",59,"Jl. Ganceng No.5, RT.1/RW.4, Pd. Ranggon, Timur",
OPERATIONAL,"{'location': {'lat': -6.3602338, 'lng': 106.9165458}, 'viewport': {'northeast': {'lat': -6.358883920107278, 'lng': 106.9178859298927}, 'southwest': {'lat': -6.361583579892722, 'lng': 106.9151862701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,PT Amanah Putra Pratama Cabang Bekasi,{'open_now': True},,ChIJM_nf0g-TaS4ReWXMoFAELZo,"{'compound_code': 'JWQ8+WJ Jatiraden, Bekasi City, West Java', 'global_code': '6P58JWQ8+WJ'}",0.0,ChIJM_nf0g-TaS4ReWXMoFAELZo,GOOGLE,"['point_of_interest', 'establishment']",0,"Gg. Nilam 9 No.19A, RT.003/RW.010, Jatiraden, Kota Bks",
OPERATIONAL,"{'location': {'lat': -6.357813999999999, 'lng': 106.9098172}, 'viewport': {'northeast': {'lat': -6.356477720107278, 'lng': 106.9112095298927}, 'southwest': {'lat': -6.359177379892722, 'lng': 106.9085098701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,KANTOR ADVOKAT RENALDY KHADAFI DAN REKAN,,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107162182985856376900"">A Google User</a>'], 'photo_reference': 'AZose0mCJVasJc0SG-52PNsLYNfzShF7YZ5StjcZtAxeQn6dnZTYmEdkp3LPbOlR0IN5wdLSbmaK2R__YCTwkwh5dsHwpA-akbx0jfmt6x_9un9Zy3v4dIbfMkAX1h2uBeoB89MlRs4WLxjRpJ5gtkYIU206eQZ0EZwbtTIBfgUXnhL7jogQ', 'width': 3096}]",ChIJH3G0Wd7taS4R_n13Mh6iHz0,"{'compound_code': 'JWR5+VW Pondok Ranggon, East Jakarta City, Jakarta', 'global_code': '6P58JWR5+VW'}",0.0,ChIJH3G0Wd7taS4R_n13Mh6iHz0,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",0,"RT.1/RW.2, Pondok Ranggon, East Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.3634172, 'lng': 106.9204795}, 'viewport': {'northeast': {'lat': -6.362070620107278, 'lng': 106.9218514798927}, 'southwest': {'lat': -6.364770279892722, 'lng': 106.9191518201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Kantor Kecamatan Jatisampurna,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107963671964566619810"">Roy Yani</a>'], 'photo_reference': 'AZose0nA8qOdg0TCoEUfrPmrF0Fuc7THmJMKjhEHG01ZcOqTpURJhCQTsuC7DayR3P1_WUrHnOG40mCHfT0z0tGrufF1fdWFrKqgLG_XIwUdHxPBi7goTQpBGwSnOpxPFf1SK6EXo-n0WtMwfmdT3EkV7j4vXPdIqCCXUYdr13RK1phgphsX', 'width': 4160}]",ChIJCS3F2E6TaS4RmJCsttp-eZA,"{'compound_code': 'JWPC+J5 Jatisampurna, Bekasi City, West Java', 'global_code': '6P58JWPC+J5'}",3.6,ChIJCS3F2E6TaS4RmJCsttp-eZA,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",46,"Jl. Raya Kranggan No.1, RT.001/RW.004, Jatisampurna, Kota Bks",
OPERATIONAL,"{'location': {'lat': -6.3544051, 'lng': 106.9097555}, 'viewport': {'northeast': {'lat': -6.353048920107278, 'lng': 106.9111068798927}, 'southwest': {'lat': -6.355748579892722, 'lng': 106.9084072201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Sekretariat RW. 02 Kelurahan Pondok Ranggon,,,ChIJVTZdD8vsaS4R7K1CyNPkWpI,,4.3,ChIJVTZdD8vsaS4R7K1CyNPkWpI,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",3,"JWW5+6WJ, Jl. Mufakat, RT.4/RW.2, Pd. Ranggon, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3532336, 'lng': 106.9062524}, 'viewport': {'northeast': {'lat': -6.351881770107278, 'lng': 106.9076031298927}, 'southwest': {'lat': -6.354581429892722, 'lng': 106.9049034701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor Pemasaran Roemah Palem,{'open_now': True},"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103724105730640811673"">Surya Prayoga</a>'], 'photo_reference': 'AZose0naf4m2tFyNaYewHRdlxhF8tBI80GuLdvcE-eebu5nYEZ2HetKDIbhAAXJBdCaxqg13D8ncX93gLha7U1Q-ImIScDn1WcN83ihqIReVgqGSFr477q2NZZn3ZjSzlVjM_VURJQblBBabyRMzgmUmwysdR6qYxqKmURZMtyDhIOOhve01', 'width': 960}]",ChIJnZuyUMnsaS4RkneDIZoxSmk,"{'compound_code': 'JWW4+PG Pondok Ranggon, East Jakarta City, Jakarta', 'global_code': '6P58JWW4+PG'}",0.0,ChIJnZuyUMnsaS4RkneDIZoxSmk,GOOGLE,"['point_of_interest', 'establishment']",0,"Jl. Bambu Kuning 2 No.30, RT.6/RW.5, Pd. Ranggon, Kota Jakarta Timur",
OPERATIONAL,"{'location': {'lat': -6.3611818, 'lng': 106.9079181}, 'viewport': {'northeast': {'lat': -6.359795520107278, 'lng': 106.9092348298927}, 'southwest': {'lat': -6.362495179892722, 'lng': 106.9065351701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kantor TPU Pondok Ranggon,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111750623986487684571"">A Google User</a>'], 'photo_reference': 'AZose0kEgLlBtgBV5WwIlT05nnLtJAdqhA1hOsS7QXlxM8etNUvzwskwheVCwtxuJ9HFdWWbnBRkcrX_yAp4gaVbkQ4emhJ2S6DvR_8O9arIhakPhsvIwMGkwxFqqQusp6WsPSp_caRaLOATi0pPE59fgZRBqzH8C5IUNqx88-cuo5hYxm5s', 'width': 2252}]",ChIJUX0JQbTsaS4RuX7yPUuihNw,,4.6,ChIJUX0JQbTsaS4RuX7yPUuihNw,GOOGLE,"['point_of_interest', 'establishment']",486,"JWQ5+G58, Jl. Raya Tpu Pd. Ranggon, RT.7/RW.4, Pd. Ranggon, Kota Jakarta Timur",
