business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code
OPERATIONAL,"{'location': {'lat': -6.220514499999999, 'lng': 106.8683289}, 'viewport': {'northeast': {'lat': -6.219138270107279, 'lng': 106.8696662798927}, 'southwest': {'lat': -6.221837929892723, 'lng': 106.8669666201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMAS Yake Jakarta,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113395256568577169197"">Muhammad Rizky Rendyansyah</a>'], 'photo_reference': 'AZose0nuwo1Kvh0SJhVNmyyhd6qf3Y86bMpSDN1xuWCaG-6Ebb1FkdtS3F6uHpDJyIuUftBUr9vgbWcwJTWP0LY_ZUU8pzjWGVXY8ZWt6TGDKT0kdx08yDt-o7RUI9sa-Cq0h4apBvrOdyQ82SSfn4t99iTHkH-VKpZiMC6M6U-5ZFKm_5QL', 'width': 1920}]",ChIJd9pC1H7zaS4R84USfu_gNa0,4.3,ChIJd9pC1H7zaS4R84USfu_gNa0,GOOGLE,"['school', 'point_of_interest', 'establishment']",9,"Jl. Jatinegara Timur No.65, RT.11/RW.3, Bali Mester, Kota Jakarta Timur","{'compound_code': 'QVH9+Q8 Bali Mester, East Jakarta City, Jakarta', 'global_code': '6P58QVH9+Q8'}"
OPERATIONAL,"{'location': {'lat': -6.2206085, 'lng': 106.8683472}, 'viewport': {'northeast': {'lat': -6.219185220107278, 'lng': 106.8696662798927}, 'southwest': {'lat': -6.221884879892722, 'lng': 106.8669666201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA YAKE Yayasan Karya Enam-Enam,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102558728682990904403"">A Google User</a>'], 'photo_reference': 'AZose0kEdXLJ687JBP1bfF_urZoQvOO2HDafe_IjAFRxGmctEiBQHVlNeMWgQyN5OGpKH2uW-EWWUlrXYAQRnP5aGWWBbKcGQHNU3WUmdTWFM3Osl1_jLmwgdhLEcYbExUrM_IcFyMQnmgscviEW-ZzB53SQy9AsyOMgwI2J6tkUCQXDzoRM', 'width': 2560}]",ChIJB-QeIXnzaS4RlfehNh7Ac9E,4.3,ChIJB-QeIXnzaS4RlfehNh7Ac9E,GOOGLE,"['school', 'point_of_interest', 'establishment']",6,"Jl. Jatinegara Timur No.61, RT.11/RW.3, Bali Mester, East Jakarta City","{'compound_code': 'QVH9+Q8 Bali Mester, East Jakarta City, Jakarta', 'global_code': '6P58QVH9+Q8'}"
OPERATIONAL,"{'location': {'lat': -6.2212903, 'lng': 106.8707567}, 'viewport': {'northeast': {'lat': -6.219989720107278, 'lng': 106.8721055798927}, 'southwest': {'lat': -6.222689379892722, 'lng': 106.8694059201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMAN 54 Jakarta,{'open_now': True},"[{'height': 1296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106672643935031196287"">A Google User</a>'], 'photo_reference': 'AZose0nZWj8eAlHsWF2pOmFJiQloP3zbu4cllP4AKIj1g8hCZcfAJsbxgNrxa9L4CZDDMLqLWTDHSYK4mBr4DLTLjpHpotoUkUKWb2_Qc6piziWzSmrkjGFH8RitS7mVFrWnG_7MP1chd5O7q1Sk1SFJpUQUefaESffeaxyPHFkPdHk3tBl2', 'width': 1936}]",ChIJv9b2o3nzaS4RZl9c0SgAxYE,4.5,ChIJv9b2o3nzaS4RZl9c0SgAxYE,GOOGLE,"['school', 'point_of_interest', 'establishment']",163,"Jl. Jatinegara Timur IV, Rw. Bunga, Kota Jakarta Timur","{'compound_code': 'QVHC+F8 Rawa Bunga, East Jakarta City, Jakarta', 'global_code': '6P58QVHC+F8'}"
OPERATIONAL,"{'location': {'lat': -6.2260884, 'lng': 106.8766214}, 'viewport': {'northeast': {'lat': -6.224755370107277, 'lng': 106.8779829798927}, 'southwest': {'lat': -6.227455029892721, 'lng': 106.8752833201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas (SMA) Budi Murni 3 Jakarta,,,ChIJ1UnxAXDzaS4RSzGrhk7INmM,5.0,ChIJ1UnxAXDzaS4RSzGrhk7INmM,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",2,"Jl. Cipinang Besar No.2, RT.11/RW.10, Cipinang Besar Sel., Kota Jakarta Timur","{'compound_code': 'QVFG+HJ South Cipinang Besar, East Jakarta City, Jakarta', 'global_code': '6P58QVFG+HJ'}"
OPERATIONAL,"{'location': {'lat': -6.2213527, 'lng': 106.8735947}, 'viewport': {'northeast': {'lat': -6.219997220107277, 'lng': 106.8752053798927}, 'southwest': {'lat': -6.22269687989272, 'lng': 106.8725057201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP SMA Santo Antonius,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116082770945685144223"">Jade Loho</a>'], 'photo_reference': 'AZose0m4qJtwtHb6sB17UyINkvGiC9Jnz5kd6JQvF6wwQIGncYnntC3BTMmgZtI3RxrOsyQGJP-hY6vQ-sCyvdbKfZoOwVztD9oVCmtzioRJDOerow0VfUEDq0mCPXCS71wzNr75PYX7yAXYvYN_pUOC5rK-06Z8YlbOB-nFk-LBHSKF_9bA', 'width': 1600}]",ChIJP_s_zXHzaS4RSv-86iVGeLE,4.7,ChIJP_s_zXHzaS4RSv-86iVGeLE,GOOGLE,"['school', 'point_of_interest', 'establishment']",41,"Jl. DI. Panjaitan No.46, RW.5, Rw. Bunga, Kota Jakarta Timur","{'compound_code': 'QVHF+FC Rawa Bunga, East Jakarta City, Jakarta', 'global_code': '6P58QVHF+FC'}"
OPERATIONAL,"{'location': {'lat': -6.2208727, 'lng': 106.8833066}, 'viewport': {'northeast': {'lat': -6.219536670107278, 'lng': 106.8848620798927}, 'southwest': {'lat': -6.222236329892722, 'lng': 106.8821624201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 53 of Jakarta,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116831591136039688659"">rizky diandra</a>'], 'photo_reference': 'AZose0lnYdwWD5Ht5ag-MlOlhisWun1xbSRF5Nz2OiuH8O3MrufVrrbwVO86bkhsW-IOoxvudUsyCsiw_VD4Tmmm96FcSNI8Ud97PT7Kbsxhsf-YbHzqpPul0kvof0BZK-7XpgyvouJeqp2FGMqRhjBa8abWBFZjEPeVTAGmSmQQVO02r9XS', 'width': 1280}]",ChIJvS7wI2fzaS4R0L0S9Hb1QJ8,4.6,ChIJvS7wI2fzaS4R0L0S9Hb1QJ8,GOOGLE,"['school', 'point_of_interest', 'establishment']",150,"Jl. Cipinang Jaya II, RT.3/RW.9, Cipinang Besar Sel., Kota Jakarta Timur","{'compound_code': 'QVHM+J8 South Cipinang Besar, East Jakarta City, Jakarta', 'global_code': '6P58QVHM+J8'}"
OPERATIONAL,"{'location': {'lat': -6.2194774, 'lng': 106.8958031}, 'viewport': {'northeast': {'lat': -6.218114920107278, 'lng': 106.8971876298927}, 'southwest': {'lat': -6.220814579892722, 'lng': 106.8944879701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SENIOR HIGH SCHOOL STATE 50 OF JAKARTA,,"[{'height': 1046, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107677035342860989363"">M Ihsan Eriantama Putra</a>'], 'photo_reference': 'AZose0k8vbGMzuYkw0fgopY9jde9QVboEanam2xWknJsfPntWhbQXLhhtbOMg42-rsD8lAiMgXh1zg7k0lSgnaWNvUBeMCdV5rl1y38x_rvbRv9hZhAyz9h1kH8HkjCniHQEqGZwyIVHC2GvukXuGEqKjVIcR2M39x7axfiL_t5pMjoOzkKy', 'width': 1566}]",ChIJpaTQR17zaS4RYHTF1gC7VTA,4.6,ChIJpaTQR17zaS4RYHTF1gC7VTA,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",187,"Jl. Cipinang Muara 3 No.9, RT.09/RW.15, Cipinang Muara, Kota Jakarta Timur","{'compound_code': 'QVJW+68 Cipinang Muara, East Jakarta City, Jakarta', 'global_code': '6P58QVJW+68'}"
OPERATIONAL,"{'location': {'lat': -6.226266400000001, 'lng': 106.8993637}, 'viewport': {'northeast': {'lat': -6.224857020107279, 'lng': 106.9007245298927}, 'southwest': {'lat': -6.227556679892722, 'lng': 106.8980248701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas St. Alexius,,,ChIJR0n0QUXzaS4RqR2CdII5OwE,3.5,ChIJR0n0QUXzaS4RqR2CdII5OwE,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",6,"Jl. Amal Raya No.2, RT.6/RW.1, Pd. Bambu, Kota Jakarta Timur","{'compound_code': 'QVFX+FP Pondok Bambu, East Jakarta City, Jakarta', 'global_code': '6P58QVFX+FP'}"
OPERATIONAL,"{'location': {'lat': -6.2270484, 'lng': 106.8998248}, 'viewport': {'northeast': {'lat': -6.225782120107278, 'lng': 106.9011531798927}, 'southwest': {'lat': -6.228481779892721, 'lng': 106.8984535201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sma Merah Putih Jakarta Timur,,,ChIJ8_172n3zaS4Rs6326EvJnTI,5.0,ChIJ8_172n3zaS4Rs6326EvJnTI,GOOGLE,"['school', 'point_of_interest', 'establishment']",1,"QVFX+5WG, RT.11/RW.1, Pondok Bambu, East Jakarta City",
OPERATIONAL,"{'location': {'lat': -6.2278484, 'lng': 106.8954295}, 'viewport': {'northeast': {'lat': -6.226646520107278, 'lng': 106.8970233298927}, 'southwest': {'lat': -6.229346179892722, 'lng': 106.8943236701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA PGRI 1,{'open_now': True},"[{'height': 1856, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116643681652657065070"">NASYA_OKTAFIA RAMADHAN</a>'], 'photo_reference': 'AZose0nxMcPGhaUM6pb91kk96bd9eb_zjAAiWq2Kl0zlSj9wKfYEssqbnk3rkhpeVjfEvaxLzjH0b9imwYWPotqM1-b2bdRWt_XRQu5neR8PH98qxoELZSdvC6X-eJiy4tg3bzkXm6ozvfRyXGvROknIwthqVMe-oi7EzdGYSLiDq3Tyg8ij', 'width': 4128}]",ChIJ2efIQkTzaS4RvgBvTC1InjU,4.1,ChIJ2efIQkTzaS4RvgBvTC1InjU,GOOGLE,"['school', 'point_of_interest', 'establishment']",7,"2, Jl. Cipinang Muara I No.12, RT.12/RW.2, Pd. Bambu, Kota Jakarta Timur","{'compound_code': 'QVCW+R5 Pondok Bambu, East Jakarta City, Jakarta', 'global_code': '6P58QVCW+R5'}"
OPERATIONAL,"{'location': {'lat': -6.2293479, 'lng': 106.8823277}, 'viewport': {'northeast': {'lat': -6.228045670107279, 'lng': 106.8839292798927}, 'southwest': {'lat': -6.230745329892723, 'lng': 106.8812296201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 100 of Jakarta,{'open_now': True},"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107658796671009046260"">A Google User</a>'], 'photo_reference': 'AZose0np-qPptgtLz0Vbv03pxQCFzYJ87Zn4ApF6t36x8f15GASuNat7pBxojKGHrk4Mk7pAyUdrYCB7_P5DNtWhzveVhKVAnZvQTqLk_UbADkBs7i6t2ZIWdyIRC5VlRft6IO7ziPql03yWTQ36tsX03x1XYmW2i3z-g3xyjy3YEdXbmlyy', 'width': 1024}]",ChIJW3oqa2nzaS4RcquXq8cbZF8,4.3,ChIJW3oqa2nzaS4RcquXq8cbZF8,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",108,"Jl. Persatuan 2 No.2, RT.2/RW.6, Cipinang Besar Sel., Kota Jakarta Timur","{'compound_code': 'QVCJ+7W South Cipinang Besar, East Jakarta City, Jakarta', 'global_code': '6P58QVCJ+7W'}"
OPERATIONAL,"{'location': {'lat': -6.2793328, 'lng': 106.8725117}, 'viewport': {'northeast': {'lat': -6.278005620107278, 'lng': 106.8738635298927}, 'southwest': {'lat': -6.280705279892722, 'lng': 106.8711638701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMK Budhi Warman 1,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102589882991090251560"">A Google User</a>'], 'photo_reference': 'AZose0m-P3t7VI0mMrJwHAUoQ_BVyAiZjc2EnQBoqRMmNqd983hyFDrcju7doGx_LaL7EFK3N3FvS9FQG9JsZABNN0THCfHG-1pdRday6dcf5ol9azRImMNuOoGozBUh-lS86IlZuKcM9E1-jHnso5sWgXCXVyhHRIlwDjceQJiBgmQ4PUTM', 'width': 1280}]",ChIJ_7vF8ozyaS4RamlBT4JliQA,4.3,ChIJ_7vF8ozyaS4RamlBT4JliQA,GOOGLE,"['school', 'secondary_school', 'point_of_interest', 'establishment']",212,"Jl. Raya Bogor No.Km.19, RT.6/RW.10, Kramat Jati, Kota Jakarta Timur","{'compound_code': 'PVCF+72 Kramat Jati, East Jakarta City, Jakarta', 'global_code': '6P58PVCF+72'}"
OPERATIONAL,"{'location': {'lat': -6.2760584, 'lng': 106.8615288}, 'viewport': {'northeast': {'lat': -6.275086620107278, 'lng': 106.8627602298927}, 'southwest': {'lat': -6.277786279892722, 'lng': 106.8600605701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 51 of Jakarta,{'open_now': True},"[{'height': 2614, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103471128256197559655"">BlueZax</a>'], 'photo_reference': 'AZose0lRSxSNnusXs61A_-k6eXOCc7KsSfjixkkOjWY9YcUKsK6_EygNw7uALWSFww5dopu0JcL0y10IRll67AUQqetcPocXuT09zjx_Ox0-djVYajvnv4lgwmxI4f-ZwB4dz_QYVjNXm3_z0vI2VcVgop3pJusCnUmWzGrcA2EIULXmRPIv', 'width': 3412}]",ChIJ5VDr1YPtaS4RIFYFcSkJNW0,4.5,ChIJ5VDr1YPtaS4RIFYFcSkJNW0,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",196,"Jl. Batu Ampar III No.59, RT.12/RW.2, Batu Ampar, Kota Jakarta Timur","{'compound_code': 'PVF6+HJ Batu Ampar, East Jakarta City, Jakarta', 'global_code': '6P58PVF6+HJ'}"
OPERATIONAL,"{'location': {'lat': -6.2676064, 'lng': 106.8615821}, 'viewport': {'northeast': {'lat': -6.266315220107278, 'lng': 106.8629528798927}, 'southwest': {'lat': -6.269014879892722, 'lng': 106.8602532201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sekolah Menengah Atas Trampil 2,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100456377007047383279"">A Google User</a>'], 'photo_reference': 'AZose0k8ho4uB1g6eJthHqOgd7mFj0KGe0nkX6p7VZK8_f9y_sEcho7KLt-_MDowi_Fw0LHcvDAq83J6Q7sMFSNHZiCHlIDGtDySlIRm91dFFBRmJcIi88z49avtor9R7tO59F1g1f3mwrwAQgfFRvRhcDQmgsDpZv_7bOk1PGb41mf7HWH0', 'width': 3264}]",ChIJCZlr0VnyaS4R4cwmB3TIglw,4.7,ChIJCZlr0VnyaS4R4cwmB3TIglw,GOOGLE,"['school', 'point_of_interest', 'establishment']",29,"3, Jl. Olah Raga II No.7, RT.12/RW.5, Cililitan, Kota Jakarta Timur","{'compound_code': 'PVJ6+XJ Cililitan, East Jakarta City, Jakarta', 'global_code': '6P58PVJ6+XJ'}"
OPERATIONAL,"{'location': {'lat': -6.2676104, 'lng': 106.8614823}, 'viewport': {'northeast': {'lat': -6.266303820107278, 'lng': 106.8628220798927}, 'southwest': {'lat': -6.269003479892722, 'lng': 106.8601224201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP SMA SMK TRAMPIL SYUHADA,,"[{'height': 4592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105306545251484098552"">A Google User</a>'], 'photo_reference': 'AZose0lRqspG9lQlEhTWt4lzLNxIZyeNXKgujHAz5pSyTZD4ThM0z0JHuTjRd2tTdB_xkqYI_C8-L6lXqvyfOReIsZgMSWK7gbzuJ30ulzbcJyJwwhm8ynIU93WdwBwXFkgqoznLItDi8TmLb_LSs2Vfoahm6yhbEuJqJmICTAzdF0lDNKjC', 'width': 2016}]",ChIJ2zEf0VnyaS4RqSfLrbf3WXE,5.0,ChIJ2zEf0VnyaS4RqSfLrbf3WXE,GOOGLE,"['school', 'point_of_interest', 'establishment']",2,"Jl. Olah Raga No.2, RT.12/RW.5, Cililitan, Kota Jakarta Timur","{'compound_code': 'PVJ6+WH Cililitan, East Jakarta City, Jakarta', 'global_code': '6P58PVJ6+WH'}"
OPERATIONAL,"{'location': {'lat': -6.2851023, 'lng': 106.8726092}, 'viewport': {'northeast': {'lat': -6.283773370107277, 'lng': 106.8739538298927}, 'southwest': {'lat': -6.286473029892721, 'lng': 106.8712541701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Vocational High School State 62 of Jakarta,,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107121396155330563093"">Auditya Farha</a>'], 'photo_reference': 'AZose0kvI2Rv10AVYwRBjlP5H15FhcrO9xgkEcR2Gsylr1gfkciCH5T2581oThtGghpUyem0UFabZsjFisKPxVHEqk-xPuAZh0RH4NIGMzVfDT5L8UGTPv1Rzm-EK3JNDokZkNXJQFs7vAx_aX-hHKslNSUumz723Ht3wDukOhH2h2IRvACr', 'width': 1365}]",ChIJTaEvDozyaS4R0LZjOgWiQkE,4.5,ChIJTaEvDozyaS4R0LZjOgWiQkE,GOOGLE,"['school', 'point_of_interest', 'establishment']",106,"Jl. Raya Jakarta-Bogor, RT.13/RW.11, Kramat Jati, Kota Jakarta Timur","{'compound_code': 'PV7F+W2 Kramat Jati, East Jakarta City, Jakarta', 'global_code': '6P58PV7F+W2'}"
OPERATIONAL,"{'location': {'lat': -6.2920717, 'lng': 106.8695746}, 'viewport': {'northeast': {'lat': -6.290753870107277, 'lng': 106.8707446798927}, 'southwest': {'lat': -6.293453529892722, 'lng': 106.8680450201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 93 of Jakarta,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103244178786120885847"">Maulida Noorul</a>'], 'photo_reference': 'AZose0nVFwCMg3SGGkFESGrVq_X9_uGsxCEeMk-d-zZG0UmOkeT2IucMRz5ta9IXg8ZDxAmQwSz2uxs5PJ1GKUNJj6a0_In26a5ecNwZXXBqoVJcoTJIh3FPk6c0TpP0IpszTnayYGNOwLap_l40psshhP0yMzgZcnvonqpmtep5apxghgGN', 'width': 1620}]",ChIJJZpVtvfyaS4RLev7Kf8Jke8,4.7,ChIJJZpVtvfyaS4RLev7Kf8Jke8,GOOGLE,"['school', 'point_of_interest', 'establishment']",114,"Komp. Paspampres, Jl. Raya Jakarta-Bogor No.6, RT.6/RW.1, Kp. Tengah, Kota Jakarta Timur","{'compound_code': 'PV59+5R Kampung Tengah, East Jakarta City, Jakarta', 'global_code': '6P58PV59+5R'}"
OPERATIONAL,"{'location': {'lat': -6.2875107, 'lng': 106.8662298}, 'viewport': {'northeast': {'lat': -6.286165320107278, 'lng': 106.8675450798927}, 'southwest': {'lat': -6.288864979892722, 'lng': 106.8648454201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Sma Respati,,"[{'height': 648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118263083437531035645"">Kahlil Gibran</a>'], 'photo_reference': 'AZose0m8xXvRVdOL1-Eiv7AoUKjzNMdrGr4zkKOw0JIdodfx-R2UM52CIy8v2uFglMBrxwD8BjmcsM1HgSzjdU4u_nG_88S6YqkLNQhnS5mCNwYRtGa081kkghTYP5dicFkIRNoCXH4EhaPaHaKZ_0aZhG1IGTtXKkw-ckAiSKOE_OxwObJJ', 'width': 486}]",ChIJNSQ3yoPtaS4RhL49aj1rqlw,4.3,ChIJNSQ3yoPtaS4RhL49aj1rqlw,GOOGLE,"['school', 'point_of_interest', 'establishment']",8,"Jl. Raya Inpres No.4, RW.2, Kp. Tengah, Kota Jakarta Timur","{'compound_code': 'PV78+2G Kampung Tengah, East Jakarta City, Jakarta', 'global_code': '6P58PV78+2G'}"
OPERATIONAL,"{'location': {'lat': -6.2992588, 'lng': 106.8631306}, 'viewport': {'northeast': {'lat': -6.297792220107278, 'lng': 106.8646021298927}, 'southwest': {'lat': -6.300491879892722, 'lng': 106.8619024701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMA Negeri 104 Jakarta,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117134942179720144012"">Maulana Malik</a>'], 'photo_reference': 'AZose0nMKJkoRnIAAQXhWY5sFvmM6wtTyYSP3XsTVOw9sQyyJTSITCPxYutEQHO-WmumKYmieHgKdtMzDEPe1lqaMNkgCcq5XG9sfUTYYU9f1BQZBiBzLOqI0cFM-iGXGgh36Fpny6LPMS4yn1zkO9sy50ySDcKaYW8Uk9ugufi7gAXsPmtp', 'width': 2048}]",ChIJ_6UL24DtaS4Rjgl0RqECgtI,4.6,ChIJ_6UL24DtaS4Rjgl0RqECgtI,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",111,"Jl. H. Taiman Ujung, RT.1/RW.2, Gedong, Kota Jakarta Timur","{'compound_code': 'PV27+77 Gedong, East Jakarta City, Jakarta', 'global_code': '6P58PV27+77'}"
OPERATIONAL,"{'location': {'lat': -6.2889234, 'lng': 106.8768211}, 'viewport': {'northeast': {'lat': -6.287599670107277, 'lng': 106.8781574798927}, 'southwest': {'lat': -6.290299329892721, 'lng': 106.8754578201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Smr - Sma Trisoko Jakarta,,,ChIJm_PNMoXyaS4RKFZX6ZZqWFM,1.0,ChIJm_PNMoXyaS4RKFZX6ZZqWFM,GOOGLE,"['school', 'point_of_interest', 'establishment']",2,"Jl. Raya Pd. Gede No.3, RT.4/RW.1, Dukuh, Kota Jakarta Timur","{'compound_code': 'PV6G+CP Dukuh, East Jakarta City, Jakarta', 'global_code': '6P58PV6G+CP'}"
OPERATIONAL,"{'location': {'lat': -6.2873588, 'lng': 106.8828213}, 'viewport': {'northeast': {'lat': -6.286030420107277, 'lng': 106.8843583298927}, 'southwest': {'lat': -6.288730079892721, 'lng': 106.8816586701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Senior High School State 48 of Jakarta,,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103586517387476349656"">Bagus Arvianto</a>'], 'photo_reference': 'AZose0lOTtgC70x0r3jSSD1XQBag0wrF94a0nSELPR5LgS908YIU5ltJkPolZjtvp8MulH3KkwUxdNfo-MJCzrA7ZVSIHpA-86QeN9MmZ2LAQ5vh_TE3OzWoI2a3vGe9o3t4pKX3_89GPmZZma_NVc2IyXD2HoSav3EET9a92PVRGiM3vqRY', 'width': 2048}]",ChIJ8R_p95nyaS4R2YOp1Kqqv2c,4.5,ChIJ8R_p95nyaS4R2YOp1Kqqv2c,GOOGLE,"['secondary_school', 'school', 'point_of_interest', 'establishment']",310,"Jl. Pinang Ranti II No.1, RT.9/RW.1, Pinang Ranti, Kota Jakarta Timur","{'compound_code': 'PV7M+34 Pinang Ranti, East Jakarta City, Jakarta', 'global_code': '6P58PV7M+34'}"
OPERATIONAL,"{'location': {'lat': -6.2820426, 'lng': 106.8548165}, 'viewport': {'northeast': {'lat': -6.280689520107278, 'lng': 106.8563474798927}, 'southwest': {'lat': -6.283389179892722, 'lng': 106.8536478201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,SMP dan SMA Global Islamic School Jakarta,{'open_now': True},"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109783581851641662394"">Alfa Saputra</a>'], 'photo_reference': 'AZose0maNONnvFCOByW093sjXwsXho16-ZcTyE3tYjHcTLBODKqPbwyRfSqdkp3nTSBnCjvKgwo6QACwUI1dZjx_ZTh0urcXhdKKmwIAWMlg-m_vBZwf6PyMQmQMVotFCtDi7HK3rd571pq0UYCeiW3Iglw9Ko12fUNRI41gCZZFcNcKIjrz', 'width': 4000}]",ChIJpxKuEmbyaS4RPj-G4tx-j5o,4.3,ChIJpxKuEmbyaS4RPj-G4tx-j5o,GOOGLE,"['school', 'point_of_interest', 'establishment']",375,"Jl. Raya Condet No.5, RT.6/RW.2, Balekambang, Kota Jakarta Timur","{'compound_code': 'PV93+5W Bale Kambang, East Jakarta City, Jakarta', 'global_code': '6P58PV93+5W'}"
