business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,plus_code,price_level,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.1972968, 'lng': 106.8606952}, 'viewport': {'northeast': {'lat': -6.195931020107277, 'lng': 106.8620432298927}, 'southwest': {'lat': -6.198630679892721, 'lng': 106.8593435701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ayam Penyet Betawi,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101829548003375070376"">raymond pardamean</a>'], 'photo_reference': 'AZose0nSpuqyuzfCT_SJDYVJ27LlDAj9ucxRWrv_hniJc4AYv9xQFlmhtNDlDVP6VlqX19wps5F4dgUdWJQoI7ahsn1zLaAvUI4cSyBHmn9n798JDuwsCWGx4_Is1lu_PRVEPtAVfzYafP6cHtMPhUg5V7N4PBFScFHUnElTwKXB0cZIzGYv', 'width': 4160}]",ChIJL5SR7WD0aS4Rp2MTzqcD2Vs,4.9,ChIJL5SR7WD0aS4Rp2MTzqcD2Vs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",20,"Jl. Kayu Manis 1 Baru No.32, RT.15/RW.1, Kayu Manis, Kota Jakarta Timur","{'compound_code': 'RV36+37 Kayu Manis, East Jakarta City, Jakarta', 'global_code': '6P58RV36+37'}",,
OPERATIONAL,"{'location': {'lat': -6.2106563, 'lng': 106.8608012}, 'viewport': {'northeast': {'lat': -6.209344220107277, 'lng': 106.8621675798927}, 'southwest': {'lat': -6.212043879892721, 'lng': 106.8594679201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung Soto gang bunga,{'open_now': True},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112566906599976236527"">nurtitoni achmad</a>'], 'photo_reference': 'AZose0lk5AaF1brnJSkF7WAPavyIn_OqCY_x9vxzgsWnzTfwawuF2iyhATl5Lm4Zkrp7xdOc0Szm5K1R_w55pL3NnySxceiOX_1SpBmiFioXAqi2XVKqUw4hvMZe1LsHs0rIEcgCAMA9qh79ZPTQUrum6RMwipYjNvQs1wWkuqgH0v8IcQme', 'width': 1920}]",ChIJ1x0jJHz0aS4RJ1yAYpVoovQ,5.0,ChIJ1x0jJHz0aS4RJ1yAYpVoovQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",27,"Jl. Bunga No.1, RW.9, Palmeriam, Kota Jakarta Timur","{'compound_code': 'QVQ6+P8 Palmeriam, East Jakarta City, Jakarta', 'global_code': '6P58QVQ6+P8'}",,
OPERATIONAL,"{'location': {'lat': -6.2078178, 'lng': 106.8703413}, 'viewport': {'northeast': {'lat': -6.206458670107278, 'lng': 106.8716743798927}, 'southwest': {'lat': -6.209158329892722, 'lng': 106.8689747201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Sepakat,{'open_now': True},"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107737227015633940201"">A Google User</a>'], 'photo_reference': 'AZose0nUggQKbXuJuNkYRMrEe2WmCpyFScLA6bNuJbi7DqwcxErElBxwKJgmbMS34oCPesHacNAeyYTjq1OqKbBncC6QUy5bcLK0vikQhKGK9nodeuvPrn5HJTvyAwsBXAQgJUpcxFq2JoAagwN89kvQpnH_4QZracvtY75RszRZVNBKsThR', 'width': 1080}]",ChIJFw9bao_0aS4RwftUmLrcPew,4.3,ChIJFw9bao_0aS4RwftUmLrcPew,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",72,"Jl. Kramat Asem No.1, RT.4/RW.6, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVRC+V4 South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVRC+V4'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2036777, 'lng': 106.867107}, 'viewport': {'northeast': {'lat': -6.202332470107278, 'lng': 106.8684292298927}, 'southwest': {'lat': -6.205032129892722, 'lng': 106.8657295701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Seafood 99,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104149806080633683795"">Harry Nugraha</a>'], 'photo_reference': 'AZose0loJsQiVM_JGE_n8aHkrNwUdzAyfaQ_hOoNBUHCezZ819ozOpG6vbBXQ47UZzEwGBiJRFur-pZ984PgzeioGJPKrmwcW2ImN3CYnRHMX_FFg7K-3w-_IyzBraPpHFsI35E92yWz30e6tYK7SEcNAJ_2Qc2LFy7OVq7wGvdz_63mqHCi', 'width': 4128}]",ChIJCayCT4j0aS4RLSjaO2TPV7k,4.2,ChIJCayCT4j0aS4RLSjaO2TPV7k,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",253,"Jl. Pandan Raya No.10, RT.11/RW.12, Utan Kayu Sel., Kota Jakarta Timur","{'compound_code': 'QVW8+GR South Utan Kayu, East Jakarta City, Jakarta', 'global_code': '6P58QVW8+GR'}",,
OPERATIONAL,"{'location': {'lat': -6.1805299, 'lng': 106.9012126}, 'viewport': {'northeast': {'lat': -6.179257020107278, 'lng': 106.9025452798927}, 'southwest': {'lat': -6.181956679892722, 'lng': 106.8998456201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warteg 99,{'open_now': True},"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101811009664533722025"">Malika Zahrani</a>'], 'photo_reference': 'AZose0nNWFUnUTEgtU6Q5LSHUhJNTfD25Bsk4I1g1mLdGxaTl30helSErVKNz7fFGlm0i0E66uw5y0BGZ9TGsliyTBkatPRURC0yjUX5QeRvhoiTKWj5m-lp8lh4L-_dO-w-xdnF2aYFwer1fowe7fPj9zORglGs6CImvwgoEHBQdrtp6ydT', 'width': 8000}]",ChIJjdCIkND0aS4R2SoJwr339DU,4.3,ChIJjdCIkND0aS4R2SoJwr339DU,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",35,"Jl. Kayu Mas Utara No.287, RT.6/RW.9, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RW92+QF Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RW92+QF'}",,
OPERATIONAL,"{'location': {'lat': -6.1876573, 'lng': 106.8962714}, 'viewport': {'northeast': {'lat': -6.186383670107277, 'lng': 106.8976355298927}, 'southwest': {'lat': -6.18908332989272, 'lng': 106.8949358701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ayam Kriuku Fried Chicken & Geprek,{'open_now': False},"[{'height': 720, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114805805740794422723"">A Google User</a>'], 'photo_reference': 'AZose0lu2efOyYR7eEBRwxQ9HfJL9TGzdVk-2Ap_wJE2xDMozx5nRdCd6A75wFniHcErpVL5fakTH2xph900cIJ0l7HCaEmoD9_yPvJRAe_jwzOWXs8fT9kV92R7eZpWC8sKM84Xm3B4yxx6_9ZM5RMJI5_I7CMx9lM1sYvmMHVh8InoqI28', 'width': 1280}]",ChIJLzz9uwL1aS4RoO4CI_312AI,4.9,ChIJLzz9uwL1aS4RoO4CI_312AI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",25,"Jl. Kayu Putih Selatan No.178, RT.5/RW.5, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RV6W+WG Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RV6W+WG'}",,
OPERATIONAL,"{'location': {'lat': -6.174857599999999, 'lng': 106.8992254}, 'viewport': {'northeast': {'lat': -6.173503870107277, 'lng': 106.9005760798927}, 'southwest': {'lat': -6.176203529892721, 'lng': 106.8978764201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ikan Bakar Gading,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118233766935927384855"">A Google User</a>'], 'photo_reference': 'AZose0ksEr6hI39jvzlKfvomiu0ZV60HdjNyVx9oB4qTDX0OK1svRIQjbVFVKrR9LyeUw92Lakt6kgToB225z-HpiF37nXZF0Hsyj_1OhUuPT2UHZatShAVk2pl3ceHIYGlqkS3bW6dIzWgSPFF1xrl9h9kvxq9aOHFEGYA-91BXJxlCSUHw', 'width': 3000}]",ChIJG9QxEtj0aS4RZD2bX3k_oZg,4.5,ChIJG9QxEtj0aS4RZD2bX3k_oZg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",20,"Jl. Kelapa Sawit Raya No.15, RT.10/RW.17, Klp. Gading Tim., Jkt Utara","{'compound_code': 'RVGX+3M East Kelapa Gading, North Jakarta City, Jakarta', 'global_code': '6P58RVGX+3M'}",,
OPERATIONAL,"{'location': {'lat': -6.184804499999999, 'lng': 106.8977889}, 'viewport': {'northeast': {'lat': -6.183455270107278, 'lng': 106.8991397298927}, 'southwest': {'lat': -6.186154929892722, 'lng': 106.8964400701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Warung nasi uduk ponceh,{'open_now': True},"[{'height': 1152, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106948323085427643760"">A Google User</a>'], 'photo_reference': 'AZose0mAfE0fhx_L0KLthZbnPwWP_M5dhqBOhjl7KkAKEAxpaL6YzkIaX0UsCLLHQjFA0yhY27YePBF-173pX-COTpWjOpAy0MpjTDgY8ICVyOgeaygCJ22nadW7LtGmdMVRnUbRETM1dgJNAJ-KUc275NV4yQ-vD3K9tvEasIzG5LOjr1ns', 'width': 864}]",ChIJLzbPKMX0aS4Rs-eAnJlRZiY,4.6,ChIJLzbPKMX0aS4Rs-eAnJlRZiY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",23,"Jl. Kayu Putih IX D No.33, RW.5, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RV8X+34 Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RV8X+34'}",,
OPERATIONAL,"{'location': {'lat': -6.1816521, 'lng': 106.8974979}, 'viewport': {'northeast': {'lat': -6.180296320107278, 'lng': 106.8988483298927}, 'southwest': {'lat': -6.182995979892722, 'lng': 106.8961486701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Nasi Goreng dan Pecel Ayam Warung Udin,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114837671739344179927"">A Google User</a>'], 'photo_reference': 'AZose0mfS0FIe7GK4FjFeJWEzbDms958QlDuvua2OYKrpVzvonw-k2iSMZD8CNiZug6ghF8vwObxo4TqJZUUUntIcIRn7QAzUHf3fGeAt7truuoLW7KdBEWkiApqNe5qi1jYLgdTlbKzLy7iOH7qRWfAADrLDIXtgWfimuMRa5o-toygjwr3', 'width': 3000}]",ChIJY5XeDq31aS4R05OzjHTXdOY,4.6,ChIJY5XeDq31aS4R05OzjHTXdOY,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",89,"Jl. Kayu Putih Utara IIID No.47, RT.2/RW.8, Pulo Gadung, Kota Jakarta Timur","{'compound_code': 'RV9W+8X Pulo Gadung, East Jakarta City, Jakarta', 'global_code': '6P58RV9W+8X'}",,
OPERATIONAL,"{'location': {'lat': -6.2011577, 'lng': 106.8863618}, 'viewport': {'northeast': {'lat': -6.199803970107278, 'lng': 106.8875523798927}, 'southwest': {'lat': -6.202503629892722, 'lng': 106.8848527201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pangeran Mudo Resto dan Cafe,{'open_now': True},"[{'height': 4624, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118072696315231464744"">Budi Asriyansyah</a>'], 'photo_reference': 'AZose0lyxEVsscnAjzSivSQA_dbpZgow7a_M81-Dp3XaZCPdMlxpD6UFJPUT4H8o-yO30PYIkL64zEKJ4jq5l8HXJFZe6JqlIXR3aeIQ0uqfDtysqkYVlFhepUdAwjZZ3mZN5cGDmoIxDueQaD1UabS-_0xan0Uw9iSVF2NdNHkUqE9vrvOs', 'width': 3468}]",ChIJkzh0RzH1aS4RorS9yOLtkL0,4.4,ChIJkzh0RzH1aS4RorS9yOLtkL0,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",128,"No.771 H, Jl. Balai Pustaka Timur No.9, Rawamangun, Kota Jakarta Timur","{'compound_code': 'QVXP+GG Rawamangun, East Jakarta City, Jakarta', 'global_code': '6P58QVXP+GG'}",,
OPERATIONAL,"{'location': {'lat': -6.2022172, 'lng': 106.8786715}, 'viewport': {'northeast': {'lat': -6.200839720107278, 'lng': 106.8800578298927}, 'southwest': {'lat': -6.203539379892722, 'lng': 106.8773581701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,RM SUDIMAMPIR PEKALONGAN,{'open_now': True},"[{'height': 948, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113596116744050243755"">RM SUDIMAMPIR PEKALONGAN</a>'], 'photo_reference': 'AZose0m1kkGzqW673sststONPSYdJuerkh8W1ebgpg1OW6eip28PrCIyrD86MjxskBStFd6hP-R197zV2J2fau50Qu-LjIrFjJOAPOGGGvN7vDaADCoQBYcGcaXfawb97qM6koHiN3AMrYVMoLeDMj9YoDZrdhvx7YKdrzz_5ZMbfXdXqvLC', 'width': 1264}]",ChIJi_UqsZH0aS4RLLU5fU_CHSw,4.6,ChIJi_UqsZH0aS4RLLU5fU_CHSw,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",108,"Jl. Bujana Tirta 6 No.C2, RT.3/RW.15, Pisangan Tim., Kota Jakarta Timur","{'compound_code': 'QVXH+4F East Pisangan, East Jakarta City, Jakarta', 'global_code': '6P58QVXH+4F'}",1.0,
OPERATIONAL,"{'location': {'lat': -6.2064838, 'lng': 106.8786706}, 'viewport': {'northeast': {'lat': -6.205134120107278, 'lng': 106.8800382298927}, 'southwest': {'lat': -6.207833779892722, 'lng': 106.8773385701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Restoran & Seafood 99,{'open_now': True},"[{'height': 640, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103823916080247535338"">A Google User</a>'], 'photo_reference': 'AZose0kKO-2AXsA9KR1c3n9E9UOqJKmdoEOno64toTTGEa8BTamlu-2E9K-VGx-yymuVzOV8kl2fUne0Uf8P9UohJjQiVixzcC0evNppMAYxmYrirOb0YH9RGTaP0t2vgHxCvPyfvtsccotMga9EUkcAIIebFXLK80RpjZ3jLWOgusffKJlu', 'width': 640}]",ChIJX0p-k5r0aS4RxYGmDNhqiL4,4.4,ChIJX0p-k5r0aS4RxYGmDNhqiL4,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",34,"Nomor, Jl. Pisangan Lama III No.11, RT.5/RW.11, Pisangan Tim., Kota Jakarta Timur","{'compound_code': 'QVVH+CF East Pisangan, East Jakarta City, Jakarta', 'global_code': '6P58QVVH+CF'}",,
OPERATIONAL,"{'location': {'lat': -6.2044263, 'lng': 106.8860584}, 'viewport': {'northeast': {'lat': -6.203074820107278, 'lng': 106.8873419298927}, 'southwest': {'lat': -6.205774479892722, 'lng': 106.8846422701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tent Suki & Barbeque,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106633157463863567157"">rachmat fudholy</a>'], 'photo_reference': 'AZose0lI7yOuyeRrBNFyLcZXjl6zgE4ii2QW1-ftaQc6AYN-hA4FE7xsWFbd26zc2YTkh9Dk0Js6yh1l3lyXtdFg4_30tdu5r0Qv4NFf7w54Ri40LOb_beCuk1N9UaofZB0tTviUZhVrr5RNB6gHxZcR9AiDL6MgTLANyTQTld42RN4XpShO', 'width': 4000}]",ChIJteMkEHn1aS4RN4hz31qBcao,4.5,ChIJteMkEHn1aS4RN4hz31qBcao,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",774,"Jl. Persahabatan Raya, RT.12/RW18/RW.No.12, Cipinang, Kota Jakarta Timur","{'compound_code': 'QVWP+6C Cipinang, East Jakarta City, Jakarta', 'global_code': '6P58QVWP+6C'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.210016, 'lng': 106.8760924}, 'viewport': {'northeast': {'lat': -6.208710770107277, 'lng': 106.8774514298927}, 'southwest': {'lat': -6.211410429892721, 'lng': 106.8747517701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ayam Geprek Taci ( sambel khas padang ),{'open_now': True},"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102074969734598945437"">A Google User</a>'], 'photo_reference': 'AZose0mpwyH-sMNUNIBQCm7VnCahSjt6EN1OkGoCWydFqgrgNnGblAeL2qrotYwnYqcnXORH3HTbHUrV-MagobZqDnYOae2H_LOTSBq6xmNRO06IkERYiye8F2T2J_YmnGu4fml_A9km02uBd0E0_GviuYlw3YMZeIHqC5eTkMwAf_Eg4lGA', 'width': 3162}]",ChIJoedSQAn1aS4RCc87wQTwaxk,4.7,ChIJoedSQAn1aS4RCc87wQTwaxk,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",31,"Jln. H MUGENI 1 NO 18 KEL, PISANGAN TIMUR . PULOGADUNG RT.9, RT.9/RW.4, Pisangan Tim., Kota Jakarta Timur","{'compound_code': 'QVQG+XC East Pisangan, East Jakarta City, Jakarta', 'global_code': '6P58QVQG+XC'}",,
OPERATIONAL,"{'location': {'lat': -6.2051764, 'lng': 106.8816947}, 'viewport': {'northeast': {'lat': -6.203825270107278, 'lng': 106.8830500798927}, 'southwest': {'lat': -6.206524929892722, 'lng': 106.8803504201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tongseng Pak Slamet,{'open_now': False},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112991511519428899660"">yus Jkt</a>'], 'photo_reference': 'AZose0mh9nF--QQjSe_wHDzsuFFKdKP6u0A-GSlRr6sm91_NE7A6s1NMBFn-2gOdDTXeU1rz9DKEan3ulOoP30ZHreFarwI37ZozedCAxp8IkDCdHogJxKGmu93bX_a55B2aS6_g51Y9VyGjMMc8HibIrF7nEIRi7vkLg5iNGi9dW1HHlExN', 'width': 3264}]",ChIJG9NVp5D0aS4RTEZGeGuRz5c,4.4,ChIJG9NVp5D0aS4RTEZGeGuRz5c,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",63,"Jl. Gading Raya No.7, RT.11/RW.14, Pisangan Tim., Kota Jakarta Timur","{'compound_code': 'QVVJ+WM East Pisangan, East Jakarta City, Jakarta', 'global_code': '6P58QVVJ+WM'}",,
OPERATIONAL,"{'location': {'lat': -6.2135387, 'lng': 106.8802117}, 'viewport': {'northeast': {'lat': -6.212242520107278, 'lng': 106.8815761798927}, 'southwest': {'lat': -6.214942179892722, 'lng': 106.8788765201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rumah Makan Pagi Sore,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115147506471363876064"">willy sriyatna</a>'], 'photo_reference': 'AZose0mSbWpvbskdb2Go64alSUvUgEj2H3at2o_3Y16cHFAdZpckzGohcRbEiRM2ALHiwRQW96CWcbmkuR1vIJkWDqOyLfnqPzw9PtXOJR3xfDyttDvlizshGSYE0Ex-NxSmq8rd5Vi_vZI6V0cH2-tyeo36Nv0EVJ-TM4s0D51jzXy8P4y4', 'width': 4208}]",ChIJn9gCp530aS4RR4qyJpn9kwc,4.3,ChIJn9gCp530aS4RR4qyJpn9kwc,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",123,"Komp. Ps. Induk Beras Cipinang, Sebelah Polsek Pisangan Lama III, Jl. Pisangan Lama Sel., RT.8/RW.8, Pisangan Tim., Kota Jakarta Timur","{'compound_code': 'QVPJ+H4 East Pisangan, East Jakarta City, Jakarta', 'global_code': '6P58QVPJ+H4'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.209874399999999, 'lng': 106.8934682}, 'viewport': {'northeast': {'lat': -6.208587470107278, 'lng': 106.8948093798927}, 'southwest': {'lat': -6.211287129892722, 'lng': 106.8921097201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ayam Penyet Alkhafidzh,{'open_now': True},"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116021519268123120967"">Bany Toto Alkhafizdh</a>'], 'photo_reference': 'AZose0m9b8zNZHpPLnCKJ5c79AEMXvUdsICAJNJoh43FcS4-Ls3H3qprPJPW95t-3GtZhgFYT3I5GEr1LBBwPokombZ-3xrNzrQ5FrBykfdh0hU7R_igVOB7pzepyj2h4DCG3v8oN9IDeCskchP44z5a8pohIePfs0gK6Vk55KHC_DD2BBky', 'width': 4128}]",ChIJMRUb4qP0aS4RhbEzX2rgQ6g,4.6,ChIJMRUb4qP0aS4RhbEzX2rgQ6g,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",152,"Jalan Raya Bekasi Timur Nomor #06 , Cipinang, Pulo Gadung, RT.1/RW.5, Cipinang, Kota Jakarta Timur","{'compound_code': 'QVRV+29 Cipinang, East Jakarta City, Jakarta', 'global_code': '6P58QVRV+29'}",1.0,
OPERATIONAL,"{'location': {'lat': -6.202513499999999, 'lng': 106.8930328}, 'viewport': {'northeast': {'lat': -6.201102420107278, 'lng': 106.8943871798927}, 'southwest': {'lat': -6.203802079892722, 'lng': 106.8916875201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,SHSD Sambel Hejo Sambel Dadak Rawamangun,{'open_now': True},"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113241530295590631608"">Fitria Dwi A</a>'], 'photo_reference': 'AZose0k89I9V6E2q4yZR6nZwpIihuums-Dp0tpFdWY9Oe9v0pjNhQtCI43KtfWmoEqBcoQ-qNvOgaubNYOp_DW9ZH2JOhyNDXpVSMuQaIyTm8YMq1EilnbBm9Ch_BNMt3rPFPM6yHFs8DM0NqhVpdlQF1Y7VNUb5hUqGzNJNc_igiO07lrUm', 'width': 4624}]",ChIJReS0zMv1aS4Rt9pFpXGlvh8,4.5,ChIJReS0zMv1aS4Rt9pFpXGlvh8,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1897,"Jl. Cipinang Baru Utara No.35, RW.3, Cipinang, Kota Jakarta Timur","{'compound_code': 'QVWV+X6 Cipinang, East Jakarta City, Jakarta', 'global_code': '6P58QVWV+X6'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.201165, 'lng': 106.8906576}, 'viewport': {'northeast': {'lat': -6.199805270107278, 'lng': 106.8919552798927}, 'southwest': {'lat': -6.202504929892722, 'lng': 106.8892556201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pondok Ayam Goreng H. Halim,{'open_now': True},"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110584879840414559801"">Sandra Widjajahakim</a>'], 'photo_reference': 'AZose0mt3wr8r5UZMtj0kpaJDiRtz7UGDF-7Tik6F81lXgwIYZ_YH07EnL5GWWGuZqpGdDtmtdEomm9BZxUgQAQJAlMsK4Z16hIr0Xv1q3kCobNRzPH34WIvMeuSrrqtTIVjPJySQwzFUvHrCZxra74QiqqpK36DnVtbC7J_JWFwAUj77hAC', 'width': 4128}]",ChIJCybtuL30aS4RX0l-REnqLz0,4.6,ChIJCybtuL30aS4RX0l-REnqLz0,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",209,"Jl. Pegambiran No.5, RT.12/RW.7, Rawamangun, Kota Jakarta Timur","{'compound_code': 'QVXR+G7 Rawamangun, East Jakarta City, Jakarta', 'global_code': '6P58QVXR+G7'}",2.0,
OPERATIONAL,"{'location': {'lat': -6.2104485, 'lng': 106.8920193}, 'viewport': {'northeast': {'lat': -6.209063520107278, 'lng': 106.8933603298927}, 'southwest': {'lat': -6.211763179892722, 'lng': 106.8906606701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Putri Tunggal Chinese Food,{'open_now': False},"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103201366831765462016"">Millah Nurhidayah</a>'], 'photo_reference': 'AZose0mg1Eeux9QuJL7QsVS00Uii2UmXwDRpGHaPsYinBYGpT139CPLuEG1J_ztoj3O0rDAwdsNPR6tbOdVf4CiQFzR3-aJClRDBcWTA5r0tFEvT9PnuFbmnt4a9lO-qWXSsK1gvIfrC1FzMppqqiycB7HW6WTzN7XuttCziGg3mqlU381VT', 'width': 1920}]",ChIJzbpcsvb1aS4RYYHGyLX6hyI,4.6,ChIJzbpcsvb1aS4RYYHGyLX6hyI,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",32,"Jl. Bekasi Timur Raya No.11-36, RT.7/RW.9, Cipinang, Kota Jakarta Timur","{'compound_code': 'QVQR+RR Cipinang, East Jakarta City, Jakarta', 'global_code': '6P58QVQR+RR'}",,
