business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,opening_hours,permanently_closed
OPERATIONAL,"{'location': {'lat': -6.2185652, 'lng': 106.7923859}, 'viewport': {'northeast': {'lat': -6.217170370107278, 'lng': 106.7937204798927}, 'southwest': {'lat': -6.219870029892722, 'lng': 106.7910208201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,UROOMS Senayan,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110222212281659621935"">A Google User</a>'], 'photo_reference': 'AZose0kTuvrivjui3VqdukNuDfhOCcZcne2ekEPXJWTClYD5j63KkwhQfO9TePO1TKtjmghFTD2lFeq2coQRvKMBGKx8GD5pU5NxGLXBwS1pS1u7D1daTm2Y0ztVQWlKivsWSDde3D0S-uMGrDzgZDHp8JcHKvUWE11kEEPKo5bQo9_5H-Ik', 'width': 2880}]",ChIJZVEMeuP3aS4RaAyI786-31I,"{'compound_code': 'QQJR+HX North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQJR+HX'}",4.3,ChIJZVEMeuP3aS4RaAyI786-31I,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",198,"Jl. Tentara Pelajar No.13, RT.2/RW.7, Grogol Utara, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.223110699999999, 'lng': 106.7907791}, 'viewport': {'northeast': {'lat': -6.221883320107278, 'lng': 106.7920714798927}, 'southwest': {'lat': -6.224582979892721, 'lng': 106.7893718201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,sunbreeze hotel,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114821555264660265969"">Wisnu Issantoso</a>'], 'photo_reference': 'AZose0kQjbiNDsUfbTVCwjdHlfph0Tjr4ZQVVPak6i1pLDZxV1Feh2NUJaBTTzZnE5LzKoeZ64S8OLBgZ42VovumkPB3dMxubchJlO3wiTg5d96rKy9CiGHDcMXdfk45t5pA2_PCn2oIUiBEYcCbFV450J-JTgwPLWsTtC7vmcKvYn_AOshF', 'width': 3456}]",ChIJS17nGSnxaS4RAqULRnDvy5c,"{'compound_code': 'QQGR+Q8 North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQGR+Q8'}",4.4,ChIJS17nGSnxaS4RAqULRnDvy5c,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",155,"Perkantoran Permata Senayan Kel, Jl. Tentara Pelajar Jl. Patal Senayan Simprug Blok G5-9, RT.1/RW.7, Grogol Utara, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2222449, 'lng': 106.7827071}, 'viewport': {'northeast': {'lat': -6.221066620107278, 'lng': 106.7841835298927}, 'southwest': {'lat': -6.223766279892722, 'lng': 106.7814838701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Bellezza Hotel | Suites,"[{'height': 4824, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104723211518379511030"">IT Bellezza</a>'], 'photo_reference': 'AZose0kCFOdPDOKBuRkIbuNjfK2ty7xPhmj77avQ-ouCi32VGQgjGWU33Sc022OlZxTt5WYJRdaaaMlE4vdn5cSBUOUHyEqfCvCIkjZdEcKS7uuHQ7YpUlRro8HTTb622-l-tyi3Fhzzs35YvGpqaVTzwpWb9Nk_W2DIMwo-4EyKABWDD1Jt', 'width': 7677}]",ChIJ88PyJjLxaS4R83WBlUbEzN0,"{'compound_code': 'QQHM+43 North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQHM+43'}",4.3,ChIJ88PyJjLxaS4R83WBlUbEzN0,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1139,"The Bellezza Permata Hijau, Albergo tower, ground floor, Jl. Permata Hijau Jl. Arteri Permata Hijau No.N.34, RT.4/RW.2, Grogol Utara, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.221209, 'lng': 106.782437}, 'viewport': {'northeast': {'lat': -6.219845570107277, 'lng': 106.7837933798927}, 'southwest': {'lat': -6.222545229892721, 'lng': 106.7810937201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,The Bellezza Suites Jakarta,"[{'height': 2184, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112815997746084020520"">YOUNG IN OH</a>'], 'photo_reference': 'AZose0kyApmDVBdO8kvVv2js1dSSKOgOzZB_wLfE6h2X3DHdc4rspC9yAiUHpWlJpgc1rA-qQH_3RoXCixOhDaSITfGqD7LP6ILn424ps78iMDQ6FuG4ApZSR3hZBxoYpYUafiHF7chU_0Wffcwf8UkjDcPRRye4aTWRFKPgnvrEfSpC9DCZ', 'width': 4608}]",ChIJ_V0AgC3xaS4RHIlnBFm0BI4,"{'compound_code': 'QQHJ+GX North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQHJ+GX'}",4.5,ChIJ_V0AgC3xaS4RHIlnBFm0BI4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",15,"Jl. Dr. Soepeno No.34, RT.4/RW.2, North Grogol, Jakarta",,
OPERATIONAL,"{'location': {'lat': -6.2195185, 'lng': 106.7924184}, 'viewport': {'northeast': {'lat': -6.218169970107277, 'lng': 106.7939339798927}, 'southwest': {'lat': -6.220869629892722, 'lng': 106.7912343201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz @ Patal Senayan 4,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113351108130356698607"">A Google User</a>'], 'photo_reference': 'AZose0kEVcTrfwvo8ZP7quasR7FHbiFJMJ-iembJ48IL-yuO9WMV4WLJUerjCo2wSVJgMTRPMhJEyTRci5LOCBq8Tp9ipRYv8nkoub-gok08CZRymLmWgttqVQWds6wEaSTf4FG8qEuMAXZ3xUS6RoJk8Ezncwln2iczpYUBQRL-ZmIVf__a', 'width': 900}]",ChIJ86SlODXxaS4RGt10i6-xnJc,"{'compound_code': 'QQJR+5X Senayan, South Jakarta City, Jakarta', 'global_code': '6P58QQJR+5X'}",4.5,ChIJ86SlODXxaS4RGt10i6-xnJc,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",24,"Jl. Patal Senayan IV No.27x, RW.7, Senayan, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2191075, 'lng': 106.7940672}, 'viewport': {'northeast': {'lat': -6.217712370107278, 'lng': 106.7953987298927}, 'southwest': {'lat': -6.220412029892722, 'lng': 106.7926990701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Airy Patal Senayan 2 Jakarta,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102476222881189503421"">al.reza de.silalahi</a>'], 'photo_reference': 'AZose0kOVkr7uKWAR63dxqrbn4S28bySUKygCnShLlMCaWiIaWMOsevh_O_Z-KxJZVd2SCn0g4VCrGm5fCqEI_y6PRjCNX-kBMcyN_NvQRokFg6Rb7RJLufwH-S87NKrVm9JEzOjYqfgeK4zDJF9Ct5hOiIVkHzHzNzRFz9Rf1qyd3FzIBws', 'width': 4000}]",ChIJqVIg5Y_xaS4RwOGZPoZRPdQ,"{'compound_code': 'QQJV+7J North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQJV+7J'}",4.4,ChIJqVIg5Y_xaS4RwOGZPoZRPdQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",170,"Jl. Patal Senayan No.2, RT.3/RW.7, Grogol Utara, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2232029, 'lng': 106.7908575}, 'viewport': {'northeast': {'lat': -6.221868670107278, 'lng': 106.7922496798927}, 'southwest': {'lat': -6.224568329892722, 'lng': 106.7895500201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,segoku resto,"[{'height': 648, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103794274247619360263"">A Google User</a>'], 'photo_reference': 'AZose0k_BrCkrWRChZMLCbv3IGmn3R2W60uOSnYJT1yNnY7z_OYhkkNUU5XPDbBATD5wqQsXeTBkkfkESq0ZlkndhljCSl6h5TIcEE5YtQYKoXmKiTWWNQB4M602IHgJ-_hHNio6UXVT8Gy9HvHGGQdieUnh1IJ1YednQsDvCkHnrre3-qyK', 'width': 1152}]",ChIJPdPGl2XxaS4RAu3vwGv9MQ4,"{'compound_code': 'QQGR+P8 North Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQGR+P8'}",4.2,ChIJPdPGl2XxaS4RAu3vwGv9MQ4,GOOGLE,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",560,"Jalan Tentara Pelajar Raya ruko permata senayan, RT.1/RW.7, Grogol Utara, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.217958599999999, 'lng': 106.7950193}, 'viewport': {'northeast': {'lat': -6.216608420107278, 'lng': 106.7963375298927}, 'southwest': {'lat': -6.219308079892722, 'lng': 106.7936378701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,KoolKost Syariah @ Patal Senayan (Minimum Stay 6 Nights),,ChIJO_j1qcr2aS4RxvNANqoUfx0,"{'compound_code': 'QQJW+R2 South Grogol, South Jakarta City, Jakarta', 'global_code': '6P58QQJW+R2'}",0.0,ChIJO_j1qcr2aS4RxvNANqoUfx0,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",0,"Jl. Hj. Saidi RT.3/RW.7 Blok D No. 57, RT.3/RW.7, Grogol Sel., Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2581625, 'lng': 106.7829006}, 'viewport': {'northeast': {'lat': -6.256806570107278, 'lng': 106.7842506798927}, 'southwest': {'lat': -6.259506229892722, 'lng': 106.7815510201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus Syariah near Mall Pondok Indah,"[{'height': 5632, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108354129749435571906"">Arifin Kholid</a>'], 'photo_reference': 'AZose0ksia4u6UDG0KrQCAnlBPc4worY1IKhGVvFKptB3ELMlv1-LdrpmXKbHqO93N6VoUm2FLkJM0b4Nw4BuypksvWHOMivKWuRkrgXShBxsqlgZCQSj_fuYpEQJ7VoUve9cFiMLvjPxJVwdyLVbDpW8lyFOiBkAXtnJZ4zsxNq27irmd6r', 'width': 4224}]",ChIJvWIhWgjxaS4R3SRE0gX-150,"{'compound_code': 'PQRM+P5 South Kebayoran Lama, South Jakarta City, Jakarta', 'global_code': '6P58PQRM+P5'}",4.2,ChIJvWIhWgjxaS4R3SRE0gX-150,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",327,"Jl. Tanah Kusir II No.1, Kby. Lama Sel., Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2606031, 'lng': 106.7868881}, 'viewport': {'northeast': {'lat': -6.259355570107277, 'lng': 106.7883144798927}, 'southwest': {'lat': -6.262055229892721, 'lng': 106.7856148201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Dwijaya House of Pakubuwono,"[{'height': 850, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112714091397482308653"">Dwijaya House</a>'], 'photo_reference': 'AZose0k7mfKOK5yB0EgXOCVEY0jo_rXnPgQVEpCqYIYYgFP7SeP9yaM-_NuO4_ksqBOQxpPncfS7g-Plrfld0ecUWdfaMg73UvbYdjBJ-ruv4KeBBOPQaOrDxb0ifR2gAlPM77ScXuyYi0hfEgVucPiLyBM98zNtLJanbnVr8EW9mumOvSbq', 'width': 1276}]",ChIJ-V_7P6fxaS4RGzPb7WOxaLU,"{'compound_code': 'PQQP+QQ North Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQQP+QQ'}",4.7,ChIJ-V_7P6fxaS4RGzPb7WOxaLU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",608,"4, Jl. Dwijaya II No.7, RT.4/RW.15, Gandaria Utara, Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2536197, 'lng': 106.7898642}, 'viewport': {'northeast': {'lat': -6.252259920107277, 'lng': 106.7911610298927}, 'southwest': {'lat': -6.254959579892721, 'lng': 106.7884613701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,RedDoorz Plus @ Radio Dalam 2,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115011205505402158281"">A Google User</a>'], 'photo_reference': 'AZose0k3JIBj0H1QltFq2z9-vFK-lmkrmqIGxEQAO96_V3zU6S9xu7F17QlpN3xyz7JUuCdO2G_bhiCvNWGJFRBgjbwETfupH7Zq-syEsmRbJjw6_GGp1uwmSO4Za72c5pdHV3ZaU2bHbQtQdpHXUSRg7vlGi2wla4pPZyoCfKM8zcOfe_f7', 'width': 900}]",ChIJGRWlDAzxaS4Rjk3Bcr0__EM,"{'compound_code': 'PQWQ+HW North Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQWQ+HW'}",3.9,ChIJGRWlDAzxaS4Rjk3Bcr0__EM,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",181,"Yado 5 no E7B, Kebayoran Baru, RT.4/RW.4, Gandaria Utara, Kby. Baru RT.3/RW.4 Gandaria Utara Kebayoran Baru RT.4, RT.3/RW.4, Gandaria Utara, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2569479, 'lng': 106.7865112}, 'viewport': {'northeast': {'lat': -6.255608420107278, 'lng': 106.7878524298927}, 'southwest': {'lat': -6.258308079892722, 'lng': 106.7851527701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,MBC Residence,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115148145901040846470"">A Google User</a>'], 'photo_reference': 'AZose0nC5-Ke6s_lqTKI66tLU5GZorJJgL8hX9zxcKjz0QAvXssv2LG_68qrOWrsbAgMQxP3WRto5hR9-Inc43fhOXQaZPwSOqMrb9Zjoiwgk9YBsCBhC1Dtyqd-rFuy07M61j3NBJc2YBDR9E-AjHVCqCFZkhmYy1cKKnOPh7xfOf8Awtj1', 'width': 3456}]",ChIJjdmroAnxaS4RcOv7nxJyXE4,"{'compound_code': 'PQVP+7J North Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQVP+7J'}",4.2,ChIJjdmroAnxaS4RcOv7nxJyXE4,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",341,"Jl. Taman Radio Dalam VII No.16, RT.5/RW.13, Gandaria Utara, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2569452, 'lng': 106.7864004}, 'viewport': {'northeast': {'lat': -6.255594720107278, 'lng': 106.7877529798927}, 'southwest': {'lat': -6.258294379892722, 'lng': 106.7850533201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,OYO 130 MBC Residence,"[{'height': 1544, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103117313801242359514"">A Google User</a>'], 'photo_reference': 'AZose0loVJ-lpk5FR-55JE7QIfjAtxJY2olNi0ATCwKv-8lWWWows0yqIBUJsiq_VJU3UsxwsabSLRrETUuqYOrTcLM6voo5QbK92pP0VZZEXe0J3QwGqy-p6pGgLpu6I9o0rLc8Vb7-vG28XSP89ogY9s1XZ92-LfWagn6VArPh7lqwmr3o', 'width': 720}]",ChIJVQKga6LzaS4RxxM-N43EhXQ,"{'compound_code': 'PQVP+6H North Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQVP+6H'}",4.3,ChIJVQKga6LzaS4RxxM-N43EhXQ,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",9,"Jl. Taman Radio Dalam VII No.16, RT.5/RW.13, Gandaria Utara, Kby. Baru, Kota Jakarta Selatan, Daerah Khusus, RT.6/RW.6, Tebet Tim., Ibukota",,
OPERATIONAL,"{'location': {'lat': -6.2590144, 'lng': 106.7888914}, 'viewport': {'northeast': {'lat': -6.257657670107278, 'lng': 106.7902088798927}, 'southwest': {'lat': -6.260357329892722, 'lng': 106.7875092201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Anggrek Residence,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115631028931049249103"">Made Adhi Gunadi</a>'], 'photo_reference': 'AZose0lSBEPexgxPxCDIGNosO0kvqZ6mrqzWbQyfJbBHHVetds39ceGaMFt4UBLxzKcZp3q9lWgRNkTg7EKvgvXxW_IWjC2I5M8ijsnpMPKl6JG_Vgq8rKK5DDte9QEDv-zxkQ92Bjv2K_lLjo1AadxOKi_dG5wKnrsUcqcEyMA6foNEdJ08', 'width': 3840}]",ChIJPyfZBQrxaS4RPrxC6apxLx0,"{'compound_code': 'PQRQ+9H North Gandaria, South Jakarta City, Jakarta', 'global_code': '6P58PQRQ+9H'}",3.9,ChIJPyfZBQrxaS4RPrxC6apxLx0,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",149,"Jalan Radio Dalam Raya Gang Anggrek No. 3 Gandaria Utara Kebayoran Baru RT.2, RT.2/RW.15, Gandaria Utara, Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.293687599999999, 'lng': 106.8022006}, 'viewport': {'northeast': {'lat': -6.292302620107278, 'lng': 106.8034215798927}, 'southwest': {'lat': -6.295002279892722, 'lng': 106.8007219201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Ra Premiere Simatupang,"[{'height': 9248, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111385896004250461962"">Hendrik Marpaung</a>'], 'photo_reference': 'AZose0n5QlV1l0zCvOrpT9CS5jXuW4FPqyhARR_Ge6oP1JbjN1NRZ4fBRSCpab2pJvDAj52FdyhGs5er9vJy5fBUkvIiR02XAt3Aac6ZgOpvC3GapdLT08l3P6sTywjoaZxI4iFjC7UH2fOR6qkFcajwUF-1Wj54joRvzN4pUKr1KLT3n41P', 'width': 6936}]",ChIJo_SmbuTxaS4R2-iNhpoK7w0,"{'compound_code': 'PR42+GV West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PR42+GV'}",4.5,ChIJo_SmbuTxaS4R2-iNhpoK7w0,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",519,"Jl. Intan No.25, RT.1/RW.2, Cilandak Bar., Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2916574, 'lng': 106.8018056}, 'viewport': {'northeast': {'lat': -6.290318070107277, 'lng': 106.8031410298927}, 'southwest': {'lat': -6.293017729892721, 'lng': 106.8004413701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,ibis Styles Jakarta Simatupang,"[{'height': 853, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117498874769791218855"">A Google User</a>'], 'photo_reference': 'AZose0msQlNBs6nW8V1PYJkXVIm6HZ-aOh_-dH2AjHr4zA0J5yoBwr4ZMhTPduY5a25gcE5OVxMda5VsNakW_BdRaEAMUgqp0DmhGH55p8MS21jqSkM7KUs8jWKfvhba4852wF9Fj9twlbaEwcuDRFh-nk2ijWQXVEggeEPZaw6762mTBbY', 'width': 1280}]",ChIJ41CWakTxaS4R1egeBLYarNs,"{'compound_code': 'PR52+8P West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PR52+8P'}",4.6,ChIJ41CWakTxaS4R1egeBLYarNs,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",1838,"Jl. Cilandak Tengah Raya No.23, Cilandak Bar., Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.296202300000001, 'lng': 106.7992485}, 'viewport': {'northeast': {'lat': -6.294880120107278, 'lng': 106.8006473798927}, 'southwest': {'lat': -6.297579779892722, 'lng': 106.7979477201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Park5 Simatupang,"[{'height': 6000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102237277925574911547"">A Google User</a>'], 'photo_reference': 'AZose0lBTOA77xnuhADtm9cXIt7BvFe7VfcqNOP0T0uXIN34HC9foenjdkEfxAJcaVILYWcIdAwUGmtXAxNvdIfEjhl6mEleljolrz2P-LYb9Zgm7SuXZcPjeb1GXGFIIGwAti43SCNa4_4ORK4I_oqasJvyJEMMRYA-a5KPod40FMlVe0oz', 'width': 4000}]",ChIJr7e3ZuHxaS4RJ_hXa0Pkndg,"{'compound_code': 'PQ3X+GM West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PQ3X+GM'}",4.5,ChIJr7e3ZuHxaS4RJ_hXa0Pkndg,GOOGLE,"['cafe', 'lodging', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",3568,"Jl. Intan RSPP Utara No.C-5, Cilandak Bar., Kota Jakarta Selatan",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2915806, 'lng': 106.7958256}, 'viewport': {'northeast': {'lat': -6.290368620107278, 'lng': 106.7970973798927}, 'southwest': {'lat': -6.293068279892722, 'lng': 106.7943977201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Layana Simatupang,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118283688838484010250"">Yodi Setiawan</a>'], 'photo_reference': 'AZose0mIH1TGTnkbw3LYgYV0CxK0WJ3BiDKT4QLiwaEGY9eXzNBT2mKyByPV8mZIAKJd2SeNT_x3L2FJDszUBsgy9vfninGwbpRaj0N5E7A1Muzofu5pa136lbL_Djx5xSWR5qTMSmvodkhTzOpXFJ9QZmcMGyPlxkOp__2hjJdKUjkmj_mx', 'width': 3000}]",ChIJz2VOq8DxaS4RCClN9D5br8A,"{'compound_code': 'PQ5W+98 West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PQ5W+98'}",3.7,ChIJz2VOq8DxaS4RCClN9D5br8A,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3,"Hotel Ra Suites Simatupang Ground Floor, Jl. TB Simatupang No.30, Cilandak Bar.",{'open_now': True},
OPERATIONAL,"{'location': {'lat': -6.2823078, 'lng': 106.799623}, 'viewport': {'northeast': {'lat': -6.280956520107278, 'lng': 106.8009052298927}, 'southwest': {'lat': -6.283656179892722, 'lng': 106.7982055701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Cilandak Mansion Hotel,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101788853009504046501"">A Google User</a>'], 'photo_reference': 'AZose0nopZOwbWYa8w-v7g_d6v7Ln0RrKrMauOft9pf-7wSfDKENigPLB0fC9sAoIv8aZJWmG3DdsukcJzA1iCVigAuA4FkjndJUv3AP6nflaO2pEUvdyvSaX4YOpOIEbL-QNEJaAIHJadi1x2WJPkW3v7Si2eNVnkKT8rMSqt2gqxMnzS_m', 'width': 3024}]",ChIJeyR5EFLxaS4RxkuQm8ObgIw,"{'compound_code': 'PQ9X+3R West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PQ9X+3R'}",4.4,ChIJeyR5EFLxaS4RxkuQm8ObgIw,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",36,"RT.8/RW.13, Cilandak Bar., Kota Jakarta Selatan",,
OPERATIONAL,"{'location': {'lat': -6.2915896, 'lng': 106.8026259}, 'viewport': {'northeast': {'lat': -6.290409720107277, 'lng': 106.8042060798927}, 'southwest': {'lat': -6.293109379892721, 'lng': 106.8015064201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Midtown Residence,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105360910922484865434"">febryan azual</a>'], 'photo_reference': 'AZose0lgKH03_tEjaOAgs0b48arKN9g3E-40ibw4U0j5rh62qybddHeQh7nwwQcbGuXG7sPJ3X5knVkwbahSw7tE0e1qbWKYO0ibfbXL0zM5m_fe3eISoWbbZp5vEPPXpR4kZmNiQ5BqP--jxW6WTvVy2Mycfva4w7JlAxOeUt8S3yKyLdYy', 'width': 4032}]",ChIJA43KqeXxaS4RkSuJmiLDVrY,"{'compound_code': 'PR53+93 West Cilandak, South Jakarta City, Jakarta', 'global_code': '6P58PR53+93'}",4.2,ChIJA43KqeXxaS4RkSuJmiLDVrY,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",167,"Jl. TB Simatupang No.20, Cilandak Bar., Kota Jakarta Selatan",{'open_now': True},
